Matrix;Primary somatosensory area, barrel field (L);Primary somatosensory area, barrel field (R);Primary somatosensory area, lower limb (L);Primary somatosensory area, lower limb (R);Supplemental somatosensory area (L);Supplemental somatosensory area (R);Olfactory areas (L);Olfactory areas (R);Hippocampal formation (L);Hippocampal formation (R);Cortical subplate (L);Cortical subplate (R);Striatum (L);Striatum (R);Pallidum (L);Pallidum (R);Thalamus (L);Thalamus (R);Hypothalamus (L);Hypothalamus (R)
Primary somatosensory area, barrel field (L);1;0.312138372698578;;;0.238109232931134;0.139288441913277;0.146864104845669;0.14026846181757;0.0847838474228487;0.0337122073562544;0.163409288014095;0.238180683455393;;;;;-0.196794242322744;-0.197502991265605;-0.038242718178771;-0.111807865533393
Primary somatosensory area, barrel field (R);0.312138372698578;1;;;0.136830578123171;0.391112514371528;0.305000312190309;0.191313847941681;-0.255942712216753;-0.0775083604647528;0.148196544026033;0.0900416439760596;;;;;-0.342717827283208;-0.326247578317558;-0.223401939880335;-0.165811842214648
Primary somatosensory area, lower limb (L);;;;;;;;;;;;;;;;;;;;
Primary somatosensory area, lower limb (R);;;;;;;;;;;;;;;;;;;;
Supplemental somatosensory area (L);0.238109232931134;0.136830578123171;;;1;0.399805143306423;0.171030013394145;0.211906750910834;0.240364135887602;0.377017200394222;0.00407779306149517;0.198513332572078;;;;;0.250471279381684;0.233881091055077;0.243800977967901;0.272757681628984
Supplemental somatosensory area (R);0.139288441913277;0.391112514371528;;;0.399805143306423;1;0.173679400029989;0.371151739646818;0.0636587019306303;0.258918314598403;0.0859161670102637;0.147561791506393;;;;;0.0812943442983728;0.0116368662918176;0.0805164010360787;0.201112911173616
Olfactory areas (L);0.146864104845669;0.305000312190309;;;0.171030013394145;0.173679400029989;1;0.262244042486317;-0.453277583805551;-0.253023268827257;0.368220693966151;0.0394889766603183;;;;;-0.207490073578873;-0.405706071564626;-0.298132303444217;-0.0979288639566958
Olfactory areas (R);0.14026846181757;0.191313847941681;;;0.211906750910834;0.371151739646818;0.262244042486317;1;0.0882839596468271;0.197121778625478;-0.00989060558694319;0.0740646833017589;;;;;0.178891148946921;0.0502549749802327;0.157903694012124;0.226159779895911
Hippocampal formation (L);0.0847838474228487;-0.255942712216753;;;0.240364135887602;0.0636587019306303;-0.453277583805551;0.0882839596468271;1;0.847965110590475;-0.551268348251449;0.203710636076169;;;;;0.655660645875595;0.862240413402666;0.772069609565617;0.611109537413028
Hippocampal formation (R);0.0337122073562544;-0.0775083604647528;;;0.377017200394222;0.258918314598403;-0.253023268827257;0.197121778625478;0.847965110590475;1;-0.506173558101439;0.220597722995325;;;;;0.540004634773191;0.766127807751362;0.654825742342309;0.585960604623963
Cortical subplate (L);0.163409288014095;0.148196544026033;;;0.00407779306149517;0.0859161670102637;0.368220693966151;-0.00989060558694319;-0.551268348251449;-0.506173558101439;1;-0.00691959647950682;;;;;-0.37932604549245;-0.516269252993774;-0.388462839323349;-0.387582698147086
Cortical subplate (R);0.238180683455393;0.0900416439760596;;;0.198513332572078;0.147561791506393;0.0394889766603183;0.0740646833017589;0.203710636076169;0.220597722995325;-0.00691959647950682;1;;;;;0.0885241884357105;0.0756060799715321;0.0255647092164379;0.168693819827241
Striatum (L);;;;;;;;;;;;;;;;;;;;
Striatum (R);;;;;;;;;;;;;;;;;;;;
Pallidum (L);;;;;;;;;;;;;;;;;;;;
Pallidum (R);;;;;;;;;;;;;;;;;;;;
Thalamus (L);-0.196794242322744;-0.342717827283208;;;0.250471279381684;0.0812943442983728;-0.207490073578873;0.178891148946921;0.655660645875595;0.540004634773191;-0.37932604549245;0.0885241884357105;;;;;1;0.712151424330994;0.725890315361724;0.551375695217366
Thalamus (R);-0.197502991265605;-0.326247578317558;;;0.233881091055077;0.0116368662918176;-0.405706071564626;0.0502549749802327;0.862240413402666;0.766127807751362;-0.516269252993774;0.0756060799715321;;;;;0.712151424330994;1;0.760722592117362;0.594646567402986
Hypothalamus (L);-0.038242718178771;-0.223401939880335;;;0.243800977967901;0.0805164010360787;-0.298132303444217;0.157903694012124;0.772069609565617;0.654825742342309;-0.388462839323349;0.0255647092164379;;;;;0.725890315361724;0.760722592117362;1;0.586057737749273
Hypothalamus (R);-0.111807865533393;-0.165811842214648;;;0.272757681628984;0.201112911173616;-0.0979288639566958;0.226159779895911;0.611109537413028;0.585960604623963;-0.387582698147086;0.168693819827241;;;;;0.551375695217366;0.594646567402986;0.586057737749273;1
