Matrix;Primary somatosensory area, barrel field (L);Primary somatosensory area, barrel field (R);Primary somatosensory area, lower limb (L);Primary somatosensory area, lower limb (R);Supplemental somatosensory area (L);Supplemental somatosensory area (R);Olfactory areas (L);Olfactory areas (R);Hippocampal formation (L);Hippocampal formation (R);Cortical subplate (L);Cortical subplate (R);Striatum (L);Striatum (R);Pallidum (L);Pallidum (R);Thalamus (L);Thalamus (R);Hypothalamus (L);Hypothalamus (R)
Primary somatosensory area, barrel field (L);1;0.0325157679482495;0.390337540564886;-0.241372733913861;-0.0422298365543874;-0.174901005619356;-0.356404136247334;-0.131812735077635;0.131575439708869;-0.266374445965139;-0.121530933912002;-0.0420072489319696;-0.0994617674009393;-0.198431477929902;;;0.128720020482579;-0.106897938506284;0.0673834548538916;-0.163900529548171
Primary somatosensory area, barrel field (R);0.0325157679482495;0.999999999999999;0.0798873398289508;-0.311184227753115;-0.551582483863643;0.718172926296358;0.518472542035536;0.806292326272509;-0.416480633856255;-0.314058313750625;-0.192855337768269;0.848753788164121;0.200321658308763;-0.198219468697764;;;-0.24463989974406;-0.402825653474675;-0.235775459134856;-0.608813019659441
Primary somatosensory area, lower limb (L);0.390337540564886;0.0798873398289508;1;-0.162748176752152;-0.151892826911523;-0.157933036532022;0.0233866704127792;0.0509132664862177;-0.0717922991158247;-0.203991331378478;0.0378217240077668;0.0285080103618356;-0.00437338361624843;-0.0146860991841204;;;-0.16180718668705;-0.235847452625423;0.048907274730648;-0.217503529390447
Primary somatosensory area, lower limb (R);-0.241372733913861;-0.311184227753115;-0.162748176752152;1;0.0208935545451786;-0.276316265933742;0.0150628480401645;-0.21240203569774;-0.141542887671166;-0.00275102125221166;0.233025207675058;-0.281624664416323;-0.171030846701223;0.00494804629166543;;;-0.125013063094609;-0.0597344996798004;-0.200603088434005;0.162774864276565
Supplemental somatosensory area (L);-0.0422298365543874;-0.551582483863643;-0.151892826911523;0.0208935545451786;1;-0.336965319121759;-0.422916886420801;-0.524267944176609;0.170141746430208;0.0168179726630278;0.0324414946093459;-0.522946192049709;-0.0439370200386762;-0.00503109467699868;;;0.163216470583049;0.251550086944603;0.0968380460752396;0.286519722744572
Supplemental somatosensory area (R);-0.174901005619356;0.718172926296358;-0.157933036532022;-0.276316265933742;-0.336965319121759;1;0.417219779646473;0.534369620789381;-0.311672319173961;-0.130526974927843;-0.275848626749155;0.574930455442542;0.070585458938652;-0.186817523468421;;;-0.0570962747909084;-0.12906360174386;-0.26618068346266;-0.432622394388918
Olfactory areas (L);-0.356404136247334;0.518472542035536;0.0233866704127792;0.0150628480401645;-0.422916886420801;0.417219779646473;1;0.64525938011372;-0.427769648556521;-0.000605951473368158;0.146797091201054;0.541720873604649;0.104616893476429;-0.0415981163987802;;;-0.256499147343802;-0.301356056897566;-0.127566316994313;-0.24311846053947
Olfactory areas (R);-0.131812735077635;0.806292326272509;0.0509132664862177;-0.21240203569774;-0.524267944176609;0.534369620789381;0.64525938011372;1;-0.440221533549374;-0.0895810015413547;-0.139291456656777;0.809506176838854;0.339089514045008;-0.226097742669807;;;-0.226147360636469;-0.413048970636415;-0.160615954445397;-0.48353219461995
Hippocampal formation (L);0.131575439708869;-0.416480633856255;-0.0717922991158247;-0.141542887671166;0.170141746430208;-0.311672319173961;-0.427769648556521;-0.440221533549374;1;0.414717545614825;-0.220913057128822;-0.327878476782224;-0.226091095844567;-0.164812678954665;;;0.38492670970101;0.482267870004588;-0.075597467972127;0.230617357304136
Hippocampal formation (R);-0.266374445965139;-0.314058313750625;-0.203991331378478;-0.00275102125221166;0.0168179726630278;-0.130526974927843;-0.000605951473368158;-0.0895810015413547;0.414717545614825;1;-0.110050256847207;-0.189722260520532;0.0334562221894663;-0.184200047878752;;;0.371019339691126;0.454956860461641;-0.0996421879778145;0.228450092584865
