Matrix;Primary somatosensory area, barrel field (L);Primary somatosensory area, barrel field (R);Primary somatosensory area, lower limb (L);Primary somatosensory area, lower limb (R);Supplemental somatosensory area (L);Supplemental somatosensory area (R);Olfactory areas (L);Olfactory areas (R);Hippocampal formation (L);Hippocampal formation (R);Cortical subplate (L);Cortical subplate (R);Striatum (L);Striatum (R);Pallidum (L);Pallidum (R);Thalamus (L);Thalamus (R);Hypothalamus (L);Hypothalamus (R)
Primary somatosensory area, barrel field (L);1;0.122213433434591;0.422559370560415;0.100878727296649;0.256572678558207;0.0519832897591078;-0.363075586270881;0.11324676838258;0.337014822290181;0.242192784930754;0.100725702414805;0.139691923348611;-0.00800450852618021;0.0075767164471189;;;0.321425542002247;0.282225030742728;0.312486465713899;0.212270593414525
Primary somatosensory area, barrel field (R);0.122213433434591;0.999999999999999;0.245390073992882;0.190326047043979;0.252502715425756;0.81866272320759;0.310959738267811;0.867544142042385;0.409178772165752;0.500549848515678;0.133558583641201;0.904107076038043;-0.129573523206238;0.263749968877826;;;0.493133554429084;0.450052809450304;0.243506636515258;0.25611292185355
Primary somatosensory area, lower limb (L);0.422559370560415;0.245390073992882;1;0.0641560289252052;0.129482608351444;0.167263308918312;0.0114804742778542;0.267317739860527;0.21317697625386;0.209328621398537;0.137200488223211;0.240170147173007;-0.0590351606260246;0.12619005784921;;;0.216975480170592;0.180038196113794;0.188460791451962;0.113543310967539
Primary somatosensory area, lower limb (R);0.100878727296649;0.190326047043979;0.0641560289252052;1;0.64025355004932;0.416851445962615;-0.215535339414475;0.44459605291107;0.654916689004811;0.690497182523924;0.504664033197212;0.384716891336504;-0.237632028546226;0.456975717625319;;;0.669413802832116;0.676952720075812;0.456124701913364;0.689363210984357
Supplemental somatosensory area (L);0.256572678558207;0.252502715425756;0.129482608351444;0.64025355004932;1;0.571146073409013;-0.469642472628942;0.520656249701633;0.871369460751684;0.859712811223419;0.469986355367113;0.485956532124216;-0.259800794400148;0.577295334960633;;;0.868508889161353;0.8873537542195;0.686529184711835;0.857144888386081
Supplemental somatosensory area (R);0.0519832897591078;0.81866272320759;0.167263308918312;0.416851445962615;0.571146073409013;1;0.0340907173463535;0.864069329480991;0.678550815327267;0.760489720238739;0.217219451210039;0.858633097997087;-0.376105555299764;0.457942766093361;;;0.758445098341396;0.723174645166525;0.383654455151081;0.573071252066523
Olfactory areas (L);-0.363075586270881;0.310959738267811;0.0114804742778542;-0.215535339414475;-0.469642472628942;0.0340907173463535;0.999999999999999;0.197653768792367;-0.402791154417536;-0.267931581535169;-0.0442200641051433;0.172392084163952;0.232162562425047;-0.198858536202703;;;-0.32052229086613;-0.368746242094181;-0.270377192316644;-0.386592239123684
Olfactory areas (R);0.11324676838258;0.867544142042385;0.267317739860527;0.44459605291107;0.520656249701633;0.864069329480991;0.197653768792367;1;0.656609930059488;0.766307457236474;0.305949388054315;0.940180767233895;-0.11684216951967;0.453780144668044;;;0.738897887518008;0.678764284901344;0.483673650310478;0.552862233681858
Hippocampal formation (L);0.337014822290181;0.409178772165752;0.21317697625386;0.654916689004811;0.871369460751684;0.678550815327267;-0.402791154417536;0.656609930059488;1;0.957098367995498;0.430952757481816;0.637194295176833;-0.310589443832639;0.581572173047056;;;0.953669512648745;0.959233077226671;0.688406538864856;0.886859674410953
Hippocampal formation (R);0.242192784930754;0.500549848515678;0.209328621398537;0.690497182523924;0.859712811223419;0.760489720238739;-0.267931581535169;0.766307457236474;0.957098367995498;1;0.469846164193212;0.719949957468104;-0.269616249945285;0.614804591081854;;;0.969774364808532;0.962985892369668;0.697974714749016;0.890109785449704
Cortical subplate (L);0.100725702414805;0.133558583641201;0.137200488223211;0.504664033197212;0.469986355367113;0.217219451210039;-0.0442200641051433;0.305949388054315;0.430952757481816;0.469846164193212;1;0.29931276767208;0.0366759820265583;0.374658688722191;;;0.421836010280486;0.451946284342951;0.416915639807027;0.465256307238811
Cortical subplate (R);0.139691923348611;0.904107076038043;0.240170147173007;0.384716891336504;0.485956532124216;0.858633097997087;0.172392084163952;0.940180767233895;0.637194295176833;0.719949957468104;0.29931276767208;0.999999999999999;-0.125421517053916;0.421196433447103;;;0.694701482303432;0.645460097636815;0.445156641806735;0.501037865473079
Striatum (L);-0.00800450852618021;-0.129573523206238;-0.0590351606260246;-0.237632028546226;-0.259800794400148;-0.376105555299764;0.232162562425047;-0.11684216951967;-0.310589443832639;-0.269616249945285;0.0366759820265583;-0.125421517053916;1;-0.124698402365926;;;-0.291554009498505;-0.323052394964678;0.0102118486076601;-0.26608612369869
Striatum (R);0.0075767164471189;0.263749968877826;0.12619005784921;0.456975717625319;0.577295334960633;0.457942766093361;-0.198858536202703;0.453780144668044;0.581572173047056;0.614804591081854;0.374658688722191;0.421196433447103;-0.124698402365926;1;;;0.589917890145108;0.607301163905772;0.518552271186919;0.603886611108235
Pallidum (L);;;;;;;;;;;;;;;;;;;;
Pallidum (R);;;;;;;;;;;;;;;;;;;;
Thalamus (L);0.321425542002247;0.493133554429084;0.216975480170592;0.669413802832116;0.868508889161353;0.758445098341396;-0.32052229086613;0.738897887518008;0.953669512648745;0.969774364808532;0.421836010280486;0.694701482303432;-0.291554009498505;0.589917890145108;;;1;0.954178169128043;0.681326100168306;0.878154368245715
Thalamus (R);0.282225030742728;0.450052809450304;0.180038196113794;0.676952720075812;0.8873537542195;0.723174645166525;-0.368746242094181;0.678764284901344;0.959233077226671;0.962985892369668;0.451946284342951;0.645460097636815;-0.323052394964678;0.607301163905772;;;0.954178169128043;1;0.689171115824675;0.902837906864113
Hypothalamus (L);0.312486465713899;0.243506636515258;0.188460791451962;0.456124701913364;0.686529184711835;0.383654455151081;-0.270377192316644;0.483673650310478;0.688406538864856;0.697974714749016;0.416915639807027;0.445156641806735;0.0102118486076601;0.518552271186919;;;0.681326100168306;0.689171115824675;0.999999999999999;0.668002000207295
Hypothalamus (R);0.212270593414525;0.25611292185355;0.113543310967539;0.689363210984357;0.857144888386081;0.573071252066523;-0.386592239123684;0.552862233681858;0.886859674410953;0.890109785449704;0.465256307238811;0.501037865473079;-0.26608612369869;0.603886611108235;;;0.878154368245715;0.902837906864113;0.668002000207295;1
