Matrix;Primary somatosensory area, barrel field (L);Primary somatosensory area, barrel field (R);Primary somatosensory area, lower limb (L);Primary somatosensory area, lower limb (R);Supplemental somatosensory area (L);Supplemental somatosensory area (R);Olfactory areas (L);Olfactory areas (R);Hippocampal formation (L);Hippocampal formation (R);Cortical subplate (L);Cortical subplate (R);Striatum (L);Striatum (R);Pallidum (L);Pallidum (R);Thalamus (L);Thalamus (R);Hypothalamus (L);Hypothalamus (R)
Primary somatosensory area, barrel field (L);1;0.279243098769252;0.286572752083827;-0.0158810444974649;-0.102489062440749;0.231318233640251;0.44294524161937;0.333197433913342;0.457351913439881;-0.00523405032464262;0.329606634977575;0.244595010670686;0.302249592126144;-0.0349810043892425;-0.169033993070196;;-0.244141889854461;0.00332725087549812;0.04738850462151;0.275125797381571
Primary somatosensory area, barrel field (R);0.279243098769252;1;-0.312740480587755;0.274937638911379;-0.00494207307313956;0.254377246229141;0.371092786472618;0.0603779566767924;0.138608161905863;-0.211091645232446;0.343154778474612;0.156044022022645;0.153192288387271;-0.250363202187015;0.0122782491713832;;0.158242681602264;0.295596571866645;0.451913824465153;0.26884124667568
Primary somatosensory area, lower limb (L);0.286572752083827;-0.312740480587755;1;0.00259740522600926;0.0307589841259469;-0.308437478044517;0.177830199503754;0.0322234185157498;-0.00762659767330844;0.0260396385192788;0.294644787457231;-0.210470307363301;-0.15474991529044;-0.210747512089611;-0.258385407032115;;-0.0804016024389683;-0.0200231053628372;-0.130321599021154;-0.0592622692463819
Primary somatosensory area, lower limb (R);-0.0158810444974649;0.274937638911379;0.00259740522600926;1;-0.14263117758252;-0.284496131545525;0.303605296098576;-0.130501360304823;0.00904857038196223;-0.583546285115746;-0.0882035319798553;0.0975952086172076;-0.0425288317500612;-0.000843066645565341;0.275277859321309;;0.201498324555062;0.0633422834907925;0.230821876351968;0.0449182362074319
Supplemental somatosensory area (L);-0.102489062440749;-0.00494207307313956;0.0307589841259469;-0.14263117758252;1;0.137167402433463;-0.0760597468023829;0.173849670230979;0.144766455396681;0.539654611520253;0.194614914906846;0.00169806356282238;-0.00492891464699403;-0.119532433453257;-0.0241736177571717;;0.155087843971563;0.555762650094847;-0.128428894008676;-0.0450439703931158
Supplemental somatosensory area (R);0.231318233640251;0.254377246229141;-0.308437478044517;-0.284496131545525;0.137167402433463;1;0.000213605973681565;0.126994082233354;0.2034349216922;0.234999342406686;-0.0244571062853336;-0.0224385599557327;0.221154098354871;-0.123497184092066;-0.0824561193515956;;-0.0257711790733012;0.27291419499813;0.155149356285822;0.409589764334518
Olfactory areas (L);0.44294524161937;0.371092786472618;0.177830199503754;0.303605296098576;-0.0760597468023829;0.000213605973681565;1;0.251417074426125;0.0882798932450919;-0.247462585135988;0.347365658281571;0.392212574813736;0.264626903080687;0.0168569133635609;-0.129117769474619;;0.209797268986584;-0.108520329241314;0.23175412685502;0.270158122550141
Olfactory areas (R);0.333197433913342;0.0603779566767924;0.0322234185157498;-0.130501360304823;0.173849670230979;0.126994082233354;0.251417074426125;1;0.0455716279388229;0.444106564806547;0.117457805006683;0.508213350496693;0.452956682394722;0.0612347710626813;-0.0631645213401315;;0.0773646426087517;-0.0242851021255021;0.271946765762961;0.250378829546898
Hippocampal formation (L);0.457351913439881;0.138608161905863;-0.00762659767330844;0.00904857038196223;0.144766455396681;0.2034349216922;0.0882798932450919;0.0455716279388229;0.999999999999999;0.0465689497013501;0.14383543530415;-0.0955970215520732;0.29501654868329;-0.148943903964968;-0.0127716508333309;;-0.326740144608634;0.0552151926907228;-0.268019576950967;0.188448640432029
Hippocampal formation (R);-0.00523405032464262;-0.211091645232446;0.0260396385192788;-0.583546285115746;0.539654611520253;0.234999342406686;-0.247462585135988;0.444106564806547;0.0465689497013501;1;0.253290845815067;0.204354031372804;0.270141156833723;-0.116530776196532;0.0456917751503058;;0.218792462721963;0.247665548486657;-0.110413388622368;-0.0484602960746924
