Matrix;Primary somatosensory area, barrel field (L);Primary somatosensory area, barrel field (R);Primary somatosensory area, lower limb (L);Primary somatosensory area, lower limb (R);Supplemental somatosensory area (L);Supplemental somatosensory area (R);Olfactory areas (L);Olfactory areas (R);Hippocampal formation (L);Hippocampal formation (R);Cortical subplate (L);Cortical subplate (R);Striatum (L);Striatum (R);Pallidum (L);Pallidum (R);Thalamus (L);Thalamus (R);Hypothalamus (L);Hypothalamus (R)
Primary somatosensory area, barrel field (L);1;0.247510525050211;;;0.278088755476032;0.117802426846881;0.194861480369754;0.230696751161907;0.423625975295915;0.0885256381507196;0.117761863267557;0.224084797400606;;;;;-0.0322645123191611;-0.187507139069928;0.151950006219901;-0.0162035306943486
Primary somatosensory area, barrel field (R);0.247510525050211;1;;;0.229437748391759;0.426966267418111;0.243628984211911;0.31343851291337;0.00831768346723267;0.284340823025374;-0.0761060537034833;0.114602462913394;;;;;-0.0450258012882315;-0.0344678800622669;0.144000893794669;0.0943141499893841
Primary somatosensory area, lower limb (L);;;;;;;;;;;;;;;;;;;;
Primary somatosensory area, lower limb (R);;;;;;;;;;;;;;;;;;;;
Supplemental somatosensory area (L);0.278088755476032;0.229437748391759;;;1;0.327233786765992;0.396773244993382;0.126702251598669;-0.262844821754138;0.227520657865654;0.165349521975405;0.165303832269091;;;;;-0.0175063527735069;-0.115997295313266;-0.0726096283868263;0.0355414517605527
Supplemental somatosensory area (R);0.117802426846881;0.426966267418111;;;0.327233786765992;1;0.270536497996351;0.365212782498345;-0.234813274186885;0.28139713409681;0.166712400421316;0.113418758111188;;;;;0.014888865004619;-0.218890155822437;-0.0357800160622327;0.149858124251017
Olfactory areas (L);0.194861480369754;0.243628984211911;;;0.396773244993382;0.270536497996351;1;0.348380883225484;-0.0977583041190109;0.395972674881925;0.199409596672069;0.145097111165502;;;;;0.156579601254663;-0.113711004096881;0.0972192704534376;0.300045037998223
Olfactory areas (R);0.230696751161907;0.31343851291337;;;0.126702251598669;0.365212782498345;0.348380883225484;1;-0.0896923174927446;0.31976053071328;0.0513971672189255;0.0857740192418172;;;;;-0.065341841004151;-0.298712997159437;-0.00994165706876105;0.129991861023017
Hippocampal formation (L);0.423625975295915;0.00831768346723267;;;-0.262844821754138;-0.234813274186885;-0.0977583041190109;-0.0896923174927446;1;-0.00587157502388575;0.056256556136778;0.0773805868516588;;;;;-0.174514713040549;0.215955008338648;-0.0429708147180445;-0.259285916960377
Hippocampal formation (R);0.0885256381507196;0.284340823025374;;;0.227520657865654;0.28139713409681;0.395972674881925;0.31976053071328;-0.00587157502388575;1;0.135890127416529;0.0498528993557329;;;;;-0.17913347834238;0.0914684797974239;-0.191420816033385;-0.151971247691321
Cortical subplate (L);0.117761863267557;-0.0761060537034833;;;0.165349521975405;0.166712400421316;0.199409596672069;0.0513971672189255;0.056256556136778;0.135890127416529;0.999999999999999;0.163464005277018;;;;;0.214154527599435;0.173911708571653;0.302897295838411;0.133651390743026
Cortical subplate (R);0.224084797400606;0.114602462913394;;;0.165303832269091;0.113418758111188;0.145097111165502;0.0857740192418172;0.0773805868516588;0.0498528993557329;0.163464005277018;1;;;;;0.0283276112654493;-0.154628009189372;-0.197476382444297;0.0757081145026352
Striatum (L);;;;;;;;;;;;;;;;;;;;
Striatum (R);;;;;;;;;;;;;;;;;;;;
Pallidum (L);;;;;;;;;;;;;;;;;;;;
Pallidum (R);;;;;;;;;;;;;;;;;;;;
Thalamus (L);-0.0322645123191611;-0.0450258012882315;;;-0.0175063527735069;0.014888865004619;0.156579601254663;-0.065341841004151;-0.174514713040549;-0.17913347834238;0.214154527599435;0.0283276112654493;;;;;1;-0.243890258777899;0.0586549441842848;-0.172940472393213
Thalamus (R);-0.187507139069928;-0.0344678800622669;;;-0.115997295313266;-0.218890155822437;-0.113711004096881;-0.298712997159437;0.215955008338648;0.0914684797974239;0.173911708571653;-0.154628009189372;;;;;-0.243890258777899;1;-0.127840593123199;-0.313688474832134
Hypothalamus (L);0.151950006219901;0.144000893794669;;;-0.0726096283868263;-0.0357800160622327;0.0972192704534376;-0.00994165706876105;-0.0429708147180445;-0.191420816033385;0.302897295838411;-0.197476382444297;;;;;0.0586549441842848;-0.127840593123199;1;-0.116535894020152
Hypothalamus (R);-0.0162035306943486;0.0943141499893841;;;0.0355414517605527;0.149858124251017;0.300045037998223;0.129991861023017;-0.259285916960377;-0.151971247691321;0.133651390743026;0.0757081145026352;;;;;-0.172940472393213;-0.313688474832134;-0.116535894020152;1
