Time (s),"Primary somatosensory area, barrel field (L)","Primary somatosensory area, barrel field (R)","Primary somatosensory area, lower limb (L)","Primary somatosensory area, lower limb (R)",Supplemental somatosensory area (L),Supplemental somatosensory area (R),Olfactory areas (L),Olfactory areas (R),Hippocampal formation (L),Hippocampal formation (R),Cortical subplate (L),Cortical subplate (R),Striatum (L),Striatum (R),Pallidum (L),Pallidum (R),Thalamus (L),Thalamus (R),Hypothalamus (L),Hypothalamus (R)
2.8,,,,,,,0.549414937704129,1.3613380595923,2.11368100888764,3.69498088955796,4.91998626691768,5.78563238512402,,,,,7.01920886661796,8.53531279767923,9.18391429764112,10.3986968171844
3.39999999999991,,,,,,,0.625955278402759,1.36645756280295,2.25477183097607,3.75599090864619,4.95382831058541,5.79439325529447,,,,,7.04175237905017,8.41782330772338,9.17840787516939,10.2802739481607
3.99999999999982,,,,,,,0.698533309861399,1.48648377877909,2.3746162753805,3.79188189316645,4.98619192621278,5.86070601107681,,,,,7.04956632520541,8.31035911056017,9.16404300691221,10.1455835481675
4.59999999999973,,,,,,,0.882834103820341,1.59125599780146,2.52796581252756,3.84512561708502,5.0103391073262,5.96567617816761,,,,,7.01775226739333,8.25069302232477,9.11806088569768,9.95284739480608
5.19999999999964,,,,,,,0.904581020543989,1.68149102115518,2.67244912369874,3.85863600173529,5.03641781904454,6.09278949038608,,,,,6.9649578074901,8.06297211460976,9.12262592522762,9.94730153199342
5.79999999999955,,,,,,,0.885808123754175,1.86324149335421,2.74534845502444,3.91691054450126,5.04706148411668,6.18221105558373,,,,,7.00174097979701,7.74186428396152,9.13488414663862,9.96520823953418
6.39999999999946,,,,,,,0.868627072844365,2.08544287907466,2.73299357605123,3.93184661227849,5.05755294944917,6.23644895286376,,,,,7.03630575154474,7.53917421573948,9.14629279376269,9.98154961206684
6.99999999999936,,,,,,,0.855811972524446,2.17776127487254,2.73555829560732,3.96098903332443,5.06964791938374,6.27194946637512,,,,,7.08704007213442,7.33218750236088,9.16745584944163,10.0157914433465
7.59999999999927,,,,,,,0.635113574001733,2.26584536829813,2.61401824047279,3.94712937008305,5.02568201606158,6.31218158914478,,,,,7.2198292069822,7.1593596634669,9.22630716638187,10.1192119396536
8.19999999999918,,,,,,,0.50037824541287,2.27328873113192,2.78365944705658,3.94529259968294,4.9814318670114,6.21887670802981,,,,,7.19900077035947,7.06321762531354,9.18895060968501,10.2076621568524
8.79999999999909,,,,,,,0.505956340829547,2.21903357635145,2.96555109222903,3.90221829829057,4.90229676678497,6.1410116951132,,,,,7.10259809390345,7.16173077116007,9.11950567422747,10.2415917204701
9.399999999999,,,,,,,0.520517012389228,2.08754071591467,3.20367092868737,3.85459203196183,4.82490241852949,6.03217596141517,,,,,7.01650130900483,7.22057771298285,9.06064266247856,10.2949411301105
9.99999999999891,,,,,,,0.532514895218277,2.03807669562056,3.43706302214777,3.77062327497893,4.74654795138837,5.9406821988584,,,,,6.92086714549568,7.30343582452657,8.99604811798096,10.3377638805217
10.5999999999988,,,,,,,0.652493268402133,1.95956170787836,3.75189573930887,3.70190298367315,4.75556875149387,5.80758592931433,,,,,6.7441897571143,7.45981924688074,8.89912936241884,10.3212439160361
11.1999999999987,,,,,,,0.747187290311431,2.03142742583795,3.59346120877644,3.56161226563741,4.87219646403699,5.77429352313669,,,,,6.798202441039,7.63195256071951,8.87106570892232,10.3240404011165
11.7999999999986,,,,,,,0.631303205548496,2.12358485427339,3.37959466591376,3.48308373483031,4.99617619909585,5.70628058425584,,,,,6.85737812457268,7.72839541130403,8.92178051817584,10.3694683024348
12.3999999999985,,,,,,,0.508961293752494,2.20340773305356,3.1607340819588,3.44450536749537,5.11803582584873,5.78880953005204,,,,,6.91408760223439,7.77872075743692,8.95975609468991,10.3915058356219
12.9999999999985,,,,,,,0.387502909934129,2.20090253222776,2.94169341000158,3.43786683229003,5.24021079514898,5.85343791845767,,,,,6.9740459967897,7.83339795904187,8.99970205703807,10.4171555004961
13.5999999999984,,,,,,,0.325252616897584,2.25393140171453,2.69667126345904,3.44385714581241,5.32497815103605,5.94967592653023,,,,,7.06940505077999,7.80758466945697,9.03913400234559,10.4418567605581
14.1999999999983,,,,,,,0.301857575084849,2.20498284032032,2.67572070270693,3.52330714036956,5.23615490669228,6.05217742977701,,,,,7.17460162310993,7.79281244323472,9.07689448755435,10.2670408038818
14.7999999999982,,,,,,,0.461531962375441,2.09051170233589,2.76683303560307,3.49788957804979,5.15962129143627,6.19352427681441,,,,,7.27455659966464,7.82241376477348,9.07230078324178,10.0670983751853
15.3999999999981,,,,,,,0.621823875876914,2.0070126176258,2.84358301653138,3.39461423770832,5.08426924108333,6.19356482397557,,,,,7.36129736470609,7.97915329717096,9.07490797698351,9.88037002971405
15.999999999998,,,,,,,0.781722089266762,1.93482786112824,2.92373347196335,3.31302921664932,5.00876013749177,6.20241677362612,,,,,7.44654819907343,8.10487725490299,9.0766305440439,9.69201326004977
16.5999999999979,,,,,,,0.925878728711924,1.86703860621974,3.02506445944565,3.24308517814245,4.87936073190934,6.23349598360082,,,,,7.5086013225738,8.22704586722972,9.08000840869688,9.50669067728503
17.1999999999978,,,,,,,1.0697135344359,1.83359204093452,3.14826520358441,3.24744753836001,4.82687895181785,6.14736698148536,,,,,7.36551789961476,8.38787727776924,8.92181102400882,9.55503841695837
17.7999999999977,,,,,,,1.14267188751459,1.84259394792542,3.13578376359935,3.40949194658874,4.797602759697,6.04940684738423,,,,,7.17176793468111,8.47721768896629,8.75500969344336,9.68105397821082
18.3999999999976,,,,,,,1.21724946814814,1.81525223672546,3.10794208112613,3.68025280947701,4.76988187488015,5.97050342906496,,,,,7.00724504583476,8.41205469907469,8.59766488786719,9.82442465399689
18.9999999999975,,,,,,,1.29617650334155,1.83755120835951,3.06414949535733,3.90300747512379,4.74375926422689,5.86073021297531,,,,,6.85883002641072,8.35039481947568,8.45003577604466,9.98562627538062
19.5999999999975,,,,,,,1.22786029804587,1.78080046848396,3.00611732054579,4.06800841317134,4.82726935208086,5.78885366863383,,,,,6.70575448445588,8.3169347967575,8.3366632966743,10.2097086771418
20.1999999999974,,,,,,,1.13574745051742,1.67808410687815,2.88311548583847,4.08745529853669,4.88545365288476,5.81377207809079,,,,,6.74121816650828,8.1445049750361,8.43974142435946,10.3724199590225
20.7999999999973,,,,,,,0.975639167709359,1.66008054579387,2.76652833316566,3.98004126182935,4.96061618824378,5.84410086425525,,,,,6.90763198432003,7.96568800440645,8.55159373249747,10.4975721884514
21.3999999999972,,,,,,,0.818029607461892,1.69399202835664,2.6690202989016,3.82516135944105,5.03255393987203,5.94711673294111,,,,,7.03939032129897,7.86407113592013,8.64402937210687,10.5870774344596
21.9999999999971,,,,,,,0.652515317756219,1.65256265790179,2.58347692194097,3.70347406104061,5.1015557583037,6.10612003098434,,,,,7.14179133080664,7.82198063579316,8.71879263845932,10.6441377710771
22.599999999997,,,,,,,0.626299891539426,1.66823519927913,2.50525535503954,3.66076820197016,5.10506598648915,6.14397496800575,,,,,7.2906715267071,7.73499913570906,8.7556553822651,10.6316204927964
23.1999999999969,,,,,,,0.623665079240023,1.78234299814005,2.45611758866994,3.78590552764436,5.14824506425119,6.12276400527367,,,,,7.11893493120655,7.7897283891051,8.79499436168315,10.582128798354
23.7999999999968,,,,,,,0.690003733792998,1.7961303819953,2.49252211731266,3.90666250548435,5.17268728581583,6.15726556521833,,,,,6.85647524054949,7.92476691479793,8.8427562380264,10.4895596066455
24.3999999999967,,,,,,,0.745436189026364,1.83481347352697,2.54027359487024,4.0399792236782,5.19663499570017,6.09862163276091,,,,,6.60480358628571,8.05976045407124,8.88759040920685,10.3916125619174
24.9999999999966,,,,,,,0.80450721593146,1.96985986736796,2.60281703733582,4.18459101891997,5.22191835750808,6.00259700822382,,,,,6.36660211574755,8.09414226772796,8.94055061182087,10.3085790626315
25.5999999999965,,,,,,,0.856247752810633,2.14170579641379,2.64718356790472,4.29416318900537,5.26492765858022,5.90366444543846,,,,,6.09614493340711,8.14991713886117,9.00981070062893,10.2554639127877
26.1999999999965,,,,,,,0.824371073987715,2.23839633329802,2.6321792614404,4.24134289492882,5.24186357223287,5.85246601065878,,,,,6.27551385693431,8.13086754676164,9.01262404617656,10.141369199997
26.7999999999964,,,,,,,0.828977655492304,2.33587174692588,2.64128874771732,4.28456822010743,5.08476263878831,5.66314905116042,,,,,6.46612582239295,7.98694128265599,8.99281232364221,10.0996324116103
27.3999999999963,,,,,,,0.847469706513457,2.407219477103,2.65985712291449,4.25467644084043,4.93078640281256,5.54509476726279,,,,,6.65854323140124,7.83578059105904,8.99193100564638,10.0926430271962
27.9999999999962,,,,,,,0.868196694793963,2.3778799359226,2.66690693606,4.1979907374432,4.77762664163924,5.42099545858564,,,,,6.85922301995725,7.75196122227086,8.99603823127045,10.0948080679183
28.5999999999961,,,,,,,0.843977358878408,2.2862334797854,2.669504921638,4.11075628152359,4.59765863687492,5.40414988004364,,,,,7.09672215201125,7.65034992281025,9.00884920504706,10.1129475998506
29.199999999996,,,,,,,0.90852010410899,2.20318967371067,2.83444061558493,4.02274901409348,4.57426754968092,5.42547352381782,,,,,7.06937641992037,7.51732359236619,9.08146700956883,10.1683462045994
29.7999999999959,,,,,,,0.950922820417089,2.15011023550252,2.88703157257511,3.8809362693871,4.78145049827868,5.56528239166296,,,,,7.09196387050299,7.52791362415089,9.11033745408197,10.1288056634064
30.3999999999958,,,,,,,0.993187743669902,2.09758629817633,2.86537601276832,3.80258153689562,4.98927246698938,5.68130219822331,,,,,7.14502608127414,7.49778730251833,9.14312328962405,10.0964498470651
30.9999999999957,,,,,,,1.03251002178754,2.16699199589802,2.83261348531676,3.70889986124045,5.19599525590447,5.80728970774144,,,,,7.18714088934468,7.46133856715621,9.16932556216171,10.0520059138311
31.5999999999956,,,,,,,1.07542456976341,2.25039120487296,2.89449369271663,3.61864256356053,5.37598133027904,5.86433266739766,,,,,7.19432947858564,7.48437911163361,9.16783333853741,9.95672062959517
32.1999999999955,,,,,,,1.15467457513463,2.35814024391542,2.76537264704376,3.71563345253217,5.30656920086287,5.84243229734768,,,,,7.19772732859895,7.63805692465995,9.05739507783894,9.86660405559183
32.7999999999954,,,,,,,1.16710105660023,2.46398260811121,2.80464448936235,3.79256789350619,5.09363381931555,5.82582485086064,,,,,7.19012589736884,7.64425863888836,9.00753172457665,9.80298009029735
33.3999999999954,,,,,,,1.16430748372742,2.51704005977329,2.91493034147724,3.90967416861224,4.8762656954197,5.77936999149549,,,,,7.13120255108438,7.72643049590662,8.93094897227339,9.69030496709257
33.9999999999953,,,,,,,1.16353657342994,2.45878181554191,3.04800785469906,4.03425060096625,4.6596359135884,5.72293214362892,,,,,7.07975386791218,7.81831056384804,8.85887952833514,9.58591258324704
34.5999999999952,,,,,,,1.15078310038618,2.38426660609825,3.10360455807711,4.162351164797,4.49882191407579,5.69743520186775,,,,,7.03016076733335,7.86821747458687,8.81733838470151,9.53755868433024
35.1999999999951,,,,,,,1.01844436169788,2.23841593704178,3.31250910396948,4.10888341513886,4.56769992952257,5.79593297971604,,,,,7.14611875199634,7.78409360311274,8.68438188759692,9.56308134478218
35.799999999995,,,,,,,0.940343172187675,2.05191987417798,3.33080033875545,4.03954647596333,4.6829725971787,5.76924458178475,,,,,7.24297738145073,7.87373240647251,8.57394954360476,9.63202055140043
36.3999999999949,,,,,,,0.86955275752237,1.85910664257796,3.3471831457389,3.83701443857975,4.80162774318912,5.79033745924707,,,,,7.3723329113174,7.99339626403428,8.48399962587935,9.73855725418925
36.9999999999948,,,,,,,0.799876025676204,1.74007367260236,3.3533989877933,3.61002546467211,4.92068508607133,5.85427678666982,,,,,7.50579057685574,8.08217571541028,8.3965310912713,9.84964703661313
37.5999999999947,,,,,,,0.752680300166914,1.63255226626954,3.4016256299852,3.38384458907246,5.00488597517744,5.92188110944805,,,,,7.63445941987272,8.18270672996069,8.29208803974615,9.92957480356539
38.1999999999946,,,,,,,0.690745910207623,1.52704914797176,3.33278046482667,3.20076712059756,4.95479956156757,5.89797830727449,,,,,7.59187266482307,8.35812478981707,8.37959898697373,10.0554911256324
38.7999999999945,,,,,,,0.676436092177424,1.484100480078,3.33486331603937,3.05929167014715,4.84554005192385,6.00844692843398,,,,,7.44428903390273,8.38585106736421,8.54667261354053,10.1754570726981
39.3999999999944,,,,,,,0.664486474166047,1.46532634666263,3.31051123337335,3,4.73576291581544,6.10858214122816,,,,,7.28611092034689,8.35970042464078,8.71067065780979,10.2897754565028
39.9999999999944,,,,,,,0.651001715388651,1.39593474651068,3.29346585278166,3.00377804089512,4.62540803439523,6.15265691947319,,,,,7.12220730783621,8.32331375473135,8.87122968553082,10.3977791880618
40.5999999999943,,,,,,,0.673558414225641,1.34178362335077,3.17783662548935,3.07084340171557,4.56142374137443,6.10584783966688,,,,,6.96250390271043,8.31415811902144,9.02836390144479,10.4994944093973
41.1999999999942,,,,,,,0.835526157590921,1.40907704473934,3.04089582769277,3.12495601774507,4.73840081577586,6.04356936524124,,,,,6.96094751894334,8.19959332579002,9.22403504085044,10.3904941396173
41.7999999999941,,,,,,,0.905887372815654,1.41552268708,2.96773580793447,3.21107178449721,4.96769232817807,5.82714146860363,,,,,7.12250817159456,8.13390879570354,9.27778194266207,10.216494162828
42.399999999994,,,,,,,0.97912119731746,1.48239641466256,2.90464528062909,3.31356761773101,5.19665086232172,5.56936139368761,,,,,7.28341001138855,8.03250751633983,9.32956693390427,10.038891318851
42.9999999999939,,,,,,,1.05003404515546,1.61925631378722,2.79729644463001,3.41166353718545,5.42474106936589,5.35031109572651,,,,,7.43567072548438,7.95030449883099,9.37615622410985,9.85174940940057
43.5999999999938,,,,,,,1.03821367635662,1.75086353985106,2.76877115981229,3.43222868104135,5.64356462638225,5.30152254598453,,,,,7.5941689940248,7.8000336234581,9.43755874811349,9.69179886743558
44.1999999999937,,,,,,,0.958543367027993,1.78900873501267,2.93696393505453,3.47838524005515,5.54830529590372,5.22314015838252,,,,,7.45943138349663,7.79006497954568,9.39712419451755,9.74732321568661
44.7999999999936,,,,,,,0.86320581316263,1.90007894746014,3.06215282542803,3.52718067620613,5.41504022234925,5.2971792338614,,,,,7.24534759471661,7.71670007073397,9.34311445727336,9.91006854115101
45.3999999999935,,,,,,,0.772976919531243,1.97289552450038,3.20661749428131,3.56012283752336,5.28278632975439,5.44766711728346,,,,,7.05385786291387,7.5886425581748,9.29525987752857,10.0841118120552
45.9999999999934,,,,,,,0.685071184710942,1.92050046534211,3.40887314966675,3.57381758809097,5.1513827812658,5.57659548744116,,,,,6.87095750009726,7.47676556939054,9.25258869850988,10.2676692402869
46.5999999999934,,,,,,,0.707698230537187,1.86142445344034,3.55608827747678,3.68096724269485,4.94225170733506,5.56170815470577,,,,,6.66324857639792,7.39399483337179,9.20434135729368,10.4409895783031
47.1999999999933,,,,,,,0.689960641208163,1.81735904985701,3.54139577531418,3.81780772217745,4.91611850131626,5.63924939253385,,,,,6.85734944334958,7.16262254146723,9.08260627904703,10.4462169206804
47.7999999999932,,,,,,,0.695615708740313,1.75032661067094,3.47425968611391,3.8699383285764,4.94905155372495,5.67839364570903,,,,,7.12985954499258,7.04821967220297,8.99877657733899,10.3618589148037
48.3999999999931,,,,,,,0.682835490325489,1.71818986901421,3.35504473990756,3.9984038798811,4.97902446784559,5.61110785643467,,,,,7.35649273376635,7.0305565317691,8.8971139545752,10.24476429743
48.999999999993,,,,,,,0.668109907464475,1.82710943717406,3.19584231982504,4.11271456650162,5.00826844032233,5.57893428028231,,,,,7.57587832101097,7,8.79109439499638,10.1196709729234
49.5999999999929,,,,,,,0.605343384886777,1.986064867387,3.10640852292015,4.12913450292154,5.10429190824587,5.56984230182189,,,,,7.83209298468649,7.01512920983188,8.66032680076008,9.94914710014413
50.1999999999928,,,,,,,0.655546910278303,2.21943733549698,3.06408538417403,4.19525258307408,5.09657933046684,5.52494609825288,,,,,7.69361697545447,7.28906116714291,8.61440163373996,9.74286427020461
50.7999999999927,,,,,,,0.79365178695386,2.42505263090932,3.06979599496833,4.32312591605823,4.98577314393855,5.44990106497856,,,,,7.43396707962189,7.53107862712188,8.56247711641,9.61121510722859
51.3999999999926,,,,,,,0.945216353395767,2.55902630660151,3.13425744920152,4.31825985664161,4.87704747506711,5.47107510985229,,,,,7.21018403917652,7.78265959443592,8.52316340223833,9.50271513777941
51.9999999999925,,,,,,,1.0978019465559,2.62397502567408,3.21372820512778,4.32399098256637,4.76869071569327,5.47245002634989,,,,,6.99015919249421,8.04086576556684,8.48612217811734,9.39838639963744
52.5999999999924,,,,,,,1.19981668188749,2.57015838060455,3.20928601541095,4.37714425836696,4.64923983333454,5.53067935553064,,,,,6.78866742775027,8.23436054660716,8.49052618196724,9.37013828289643
53.1999999999924,,,,,,,1.27719399603489,2.44244211332009,3.09420576934615,4.20267060118536,4.6114277509018,5.60699049745635,,,,,6.7164239017054,8.16662636225494,8.65826373417571,9.63368367338988
53.7999999999923,,,,,,,1.27683831253474,2.3435798495954,3.0318391395301,3.96806764948565,4.69717590139551,5.78541166896029,,,,,6.68763035407597,8.04999489088525,8.83571106192063,9.85685397546983
54.3999999999922,,,,,,,1.27579714462499,2.29687152290198,2.95576008872451,3.75666884589771,4.78405554975672,5.91280222756492,,,,,6.65388130077249,7.89796194359118,9.02003565987103,10.0926487401037
54.9999999999921,,,,,,,1.2767138436905,2.21783328250545,2.8832193470038,3.55102500920462,4.87165096132419,5.97408349316268,,,,,6.62736626701614,7.75621990838586,9.20872621616514,10.3364580167616
55.599999999992,,,,,,,1.3035659599361,2.26928520601552,2.91651877331705,3.29935052245019,5.00870384176735,5.99599118959398,,,,,6.57195828276195,7.63804670183067,9.36235109491716,10.5158972783486
56.1999999999919,,,,,,,1.23637276912352,2.31908008636354,3.18684431198654,3.298696378675,4.99169388323704,6.01503344362609,,,,,6.56956574406327,7.61134920779021,9.24256647740414,10.4306459941391
56.7999999999918,,,,,,,1.12119846319142,2.32438285233913,3.30715691179031,3.34284701917538,4.87518579535855,5.9273832188098,,,,,6.6081342436373,7.61692790603957,9.24682763212541,10.3315547444139
57.3999999999917,,,,,,,1.00331166950603,2.37593360732944,3.41937142624852,3.40642471149316,4.7567799352248,5.85405779072173,,,,,6.63157302959153,7.63200073938772,9.2396679588268,10.211498468817
57.9999999999916,,,,,,,0.881520892148745,2.49550789393559,3.52171448849764,3.4574264802337,4.63692096752802,5.85158747359226,,,,,6.64049737432137,7.65174005782238,9.22377290948878,10.0754069061595
58.5999999999915,,,,,,,0.7596101207327,2.61708959915256,3.60469004532088,3.50850482511749,4.43084517947658,5.88801551485978,,,,,6.62544414652938,7.68009460260905,9.22064496575127,9.96275218449272
