Matrix;Primary somatosensory area, barrel field (L);Primary somatosensory area, barrel field (R);Primary somatosensory area, lower limb (L);Primary somatosensory area, lower limb (R);Supplemental somatosensory area (L);Supplemental somatosensory area (R);Olfactory areas (L);Olfactory areas (R);Hippocampal formation (L);Hippocampal formation (R);Cortical subplate (L);Cortical subplate (R);Striatum (L);Striatum (R);Pallidum (L);Pallidum (R);Thalamus (L);Thalamus (R);Hypothalamus (L);Hypothalamus (R)
Primary somatosensory area, barrel field (L);1;0.115994571691137;;;0.167954364987748;0.203580571996346;-0.166006059997021;-0.0894390524931509;0.238409033995342;0.209481160223057;0.0768370875864024;0.0409371120792027;;-0.112234611927647;;;0.262305166770563;0.204479769155821;0.23187895051436;0.158867949340785
Primary somatosensory area, barrel field (R);0.115994571691137;1;;;0.232555476574782;0.102582115610228;0.254221946202639;0.142828321438579;0.0735249727054329;0.292221820391253;0.114547084892533;-0.0840539407763056;;0.0818810684713;;;-0.123884721024952;-0.120099787342648;-0.05938335629417;-0.0856251363640976
Primary somatosensory area, lower limb (L);;;;;;;;;;;;;;;;;;;;
Primary somatosensory area, lower limb (R);;;;;;;;;;;;;;;;;;;;
Supplemental somatosensory area (L);0.167954364987748;0.232555476574782;;;1;0.0621619180156088;0.0977364544181864;0.148829313801366;0.198292197663714;0.157206118190354;0.084898245084413;0.0843255489673763;;0.00647637666625586;;;-0.000532947840353347;0.12228119279392;0.126131751100316;0.072094338797677
Supplemental somatosensory area (R);0.203580571996346;0.102582115610228;;;0.0621619180156088;1;0.0966776618549243;0.0763495853049646;0.307197068105429;0.247500408906379;0.0916196435651437;-0.0329513896880711;;0.00636982742168954;;;0.438922587059795;0.352732821389201;0.456912661220507;0.263575584966886
Olfactory areas (L);-0.166006059997021;0.254221946202639;;;0.0977364544181864;0.0966776618549243;1;0.150009044368003;0.110214678372508;0.116742179997603;0.228865660886556;-0.00769033650948023;;0.0819019517882069;;;-0.00354617636887647;0.0467834923216331;0.0883899409301038;0.0133131090562123
Olfactory areas (R);-0.0894390524931509;0.142828321438579;;;0.148829313801366;0.0763495853049646;0.150009044368003;1;0.143613916301821;0.154691909453113;0.0750595462710343;0.12062294171101;;0.13906442244395;;;0.0341511377561119;0.0865242110179855;-0.0681710677431439;0.0116733288640495
Hippocampal formation (L);0.238409033995342;0.0735249727054329;;;0.198292197663714;0.307197068105429;0.110214678372508;0.143613916301821;1;0.565960041252879;0.188306006881471;-0.0251820146834853;;0.0454015127494097;;;0.455287202350384;0.378189119535312;0.333131862050997;0.328108142752611
Hippocampal formation (R);0.209481160223057;0.292221820391253;;;0.157206118190354;0.247500408906379;0.116742179997603;0.154691909453113;0.565960041252879;0.999999999999999;0.126279543668321;-0.110898759758066;;0.0745704850829624;;;0.355303246368685;0.319683622466319;0.26373327736603;0.268636832497617
Cortical subplate (L);0.0768370875864024;0.114547084892533;;;0.084898245084413;0.0916196435651437;0.228865660886556;0.0750595462710343;0.188306006881471;0.126279543668321;1;-0.0269158309816487;;0.146714271629919;;;0.0698114477129041;0.0684180957800509;0.14812119521185;0.1054329259031
Cortical subplate (R);0.0409371120792027;-0.0840539407763056;;;0.0843255489673763;-0.0329513896880711;-0.00769033650948023;0.12062294171101;-0.0251820146834853;-0.110898759758066;-0.0269158309816487;1;;0.0818851525492599;;;-0.00311165213999651;-0.0155984082174473;-0.0490891256492915;-0.0429609095274862
Striatum (L);;;;;;;;;;;;;;;;;;;;
Striatum (R);-0.112234611927647;0.0818810684713;;;0.00647637666625586;0.00636982742168954;0.0819019517882069;0.13906442244395;0.0454015127494097;0.0745704850829624;0.146714271629919;0.0818851525492599;;1;;;0.0470140054662154;0.0108920130323037;-0.0480775272087828;0.0561062407610866
Pallidum (L);;;;;;;;;;;;;;;;;;;;
Pallidum (R);;;;;;;;;;;;;;;;;;;;
Thalamus (L);0.262305166770563;-0.123884721024952;;;-0.000532947840353347;0.438922587059795;-0.00354617636887647;0.0341511377561119;0.455287202350384;0.355303246368685;0.0698114477129041;-0.00311165213999651;;0.0470140054662154;;;1;0.597560711845647;0.590781592180161;0.415207014253373
Thalamus (R);0.204479769155821;-0.120099787342648;;;0.12228119279392;0.352732821389201;0.0467834923216331;0.0865242110179855;0.378189119535312;0.319683622466319;0.0684180957800509;-0.0155984082174473;;0.0108920130323037;;;0.597560711845647;1;0.511289400836413;0.524390712255017
Hypothalamus (L);0.23187895051436;-0.05938335629417;;;0.126131751100316;0.456912661220507;0.0883899409301038;-0.0681710677431439;0.333131862050997;0.26373327736603;0.14812119521185;-0.0490891256492915;;-0.0480775272087828;;;0.590781592180161;0.511289400836413;1;0.394569799340773
Hypothalamus (R);0.158867949340785;-0.0856251363640976;;;0.072094338797677;0.263575584966886;0.0133131090562123;0.0116733288640495;0.328108142752611;0.268636832497617;0.1054329259031;-0.0429609095274862;;0.0561062407610866;;;0.415207014253373;0.524390712255017;0.394569799340773;1
