Matrix;Primary somatosensory area, barrel field (L);Primary somatosensory area, barrel field (R);Primary somatosensory area, lower limb (L);Primary somatosensory area, lower limb (R);Supplemental somatosensory area (L);Supplemental somatosensory area (R);Olfactory areas (L);Olfactory areas (R);Hippocampal formation (L);Hippocampal formation (R);Cortical subplate (L);Cortical subplate (R);Striatum (L);Striatum (R);Pallidum (L);Pallidum (R);Thalamus (L);Thalamus (R);Hypothalamus (L);Hypothalamus (R)
Primary somatosensory area, barrel field (L);1;0.961489339427904;0.772869605117855;0.893433422003224;0.525936242197839;0.356559509230132;0.698930329830979;0.771004663241313;0.907825448283377;0.95880439948043;0.932174036108532;0.83835969007511;0.893827888682662;0.35361092696626;0.376219052635871;0.0122997144748109;0.968477233072491;0.97228267066915;0.81020681985945;0.947126648967706
Primary somatosensory area, barrel field (R);0.961489339427904;0.999999999999999;0.701972433338193;0.849060921540158;0.636418607761544;0.498111664587741;0.735909773720751;0.806213974256282;0.808210629435083;0.896816201873322;0.929671574865732;0.870805426497157;0.925944208409181;0.399704297542581;0.395168846316048;0.0285091266019563;0.922262448814858;0.938847858625701;0.835893869580902;0.925406318405485
Primary somatosensory area, lower limb (L);0.772869605117855;0.701972433338193;1;0.789215797974184;0.316267963485544;0.151673954364132;0.469111145453667;0.540824227367005;0.853629793748824;0.843117077417279;0.708184042148311;0.612600463465294;0.674434593648402;0.267629896223617;0.338931562379901;0.0316157637998335;0.808267852638808;0.792929359528606;0.57028486714932;0.783450316304384
Primary somatosensory area, lower limb (R);0.893433422003224;0.849060921540158;0.789215797974184;1;0.457523440043254;0.28568552382601;0.616010651386955;0.677873289398252;0.897128783874424;0.926393914131766;0.830796703858764;0.712932809722449;0.813277234071194;0.27893758169028;0.373275893423354;-0.0157472275414415;0.919550244562855;0.905654591092513;0.743115803398143;0.9055872106473
Supplemental somatosensory area (L);0.525936242197839;0.636418607761544;0.316267963485544;0.457523440043254;1;0.974159448539323;0.852318519798588;0.78005492577541;0.253737353720644;0.459749227352228;0.572639414813553;0.608815447002321;0.67357119891203;0.515560328904318;0.30348522296165;0.0723799107829843;0.433024502877702;0.493753576072205;0.782657175144256;0.563046372353519
Supplemental somatosensory area (R);0.356559509230132;0.498111664587741;0.151673954364132;0.28568552382601;0.974159448539323;1;0.775286934300372;0.690630604827387;0.0586613270820347;0.273668901034469;0.424434938920953;0.482559605844017;0.541492695377987;0.477455438858615;0.243549628294814;0.074866664716098;0.253829681073218;0.322296498473537;0.669397101766338;0.399353360589151
Olfactory areas (L);0.698930329830979;0.735909773720751;0.469111145453667;0.616010651386955;0.852318519798588;0.775286934300372;1;0.807450681060866;0.518083928919287;0.651627993950617;0.732984330075585;0.668681573424035;0.748439024539381;0.354352137028952;0.282128996213696;-0.017338524391437;0.630289771743761;0.659434692246077;0.866165114686346;0.728473635199884
Olfactory areas (R);0.771004663241313;0.806213974256282;0.540824227367005;0.677873289398252;0.78005492577541;0.690630604827387;0.807450681060866;1;0.612281810629924;0.750124440695914;0.784047026760424;0.837459028630515;0.790051571086138;0.448889868715507;0.234527596626665;0.0470262457818571;0.716279851351264;0.74725683335464;0.821122426699018;0.796024405332191
Hippocampal formation (L);0.907825448283377;0.808210629435083;0.853629793748824;0.897128783874424;0.253737353720644;0.0586613270820347;0.518083928919287;0.612281810629924;1;0.96570554946962;0.82038229717615;0.691681055705045;0.754678015270733;0.239328507344014;0.27991386914665;-0.0280386491027754;0.946811870299931;0.91582055760788;0.65658655459302;0.89369558112189
Hippocampal formation (R);0.95880439948043;0.896816201873322;0.843117077417279;0.926393914131766;0.459749227352228;0.273668901034469;0.651627993950617;0.750124440695914;0.96570554946962;1;0.892283152243327;0.800277922074924;0.856878305286328;0.332432059323768;0.318197535574997;0.00662786977332789;0.971131404487193;0.961643565043887;0.769521125372702;0.954259769616967
Cortical subplate (L);0.932174036108532;0.929671574865732;0.708184042148311;0.830796703858764;0.572639414813553;0.424434938920953;0.732984330075585;0.784047026760424;0.82038229717615;0.892283152243327;1;0.840827494360372;0.912939377808957;0.309876852618144;0.376584161404021;0.114505283731092;0.923852769169558;0.936899054790888;0.833009369825923;0.91359853599593
Cortical subplate (R);0.83835969007511;0.870805426497157;0.612600463465294;0.712932809722449;0.608815447002321;0.482559605844017;0.668681573424035;0.837459028630515;0.691681055705045;0.800277922074924;0.840827494360372;1;0.821299671437845;0.363778425230948;0.325986796668564;0.0612765539592773;0.790974634963551;0.825920949366702;0.750844476694827;0.833588388613668
