Time (s),"Primary somatosensory area, barrel field (L)","Primary somatosensory area, barrel field (R)","Primary somatosensory area, lower limb (L)","Primary somatosensory area, lower limb (R)",Supplemental somatosensory area (L),Supplemental somatosensory area (R),Olfactory areas (L),Olfactory areas (R),Hippocampal formation (L),Hippocampal formation (R),Cortical subplate (L),Cortical subplate (R),Striatum (L),Striatum (R),Pallidum (L),Pallidum (R),Thalamus (L),Thalamus (R),Hypothalamus (L),Hypothalamus (R),"Primary somatosensory area, upper limb (L)","Primary somatosensory area, upper limb (R)","Primary somatosensory area, unassigned (L)","Primary somatosensory area, unassigned (R)"
269.610775,1.65326623840108,2.58270413159526,3.28847566956466,4.3375732081734,5.53045126959579,5.69868591453621,7.31738642694138,8.39044491905342,10.7895582302468,10.1993243647419,10.6273868816357,12.311089251601,13.1433361716084,14.3070918781231,15.4599768238078,16.2408302359411,17.6706094500919,18.2463409968388,19.5236392957188,21.0388982368141,21.5892707248851,21.9721509389209,23.5288219297205,24.3350633746895
270.010775,1.4759451034248,2.55084130511863,3.30364994213414,4.36639642649592,5.0307862688846,6.37180272172645,7.45910100790067,8.62265686753478,9.99471034224798,10.3244955937143,10.8904868611675,12.9324134963011,13.3291304691579,14.3140057312112,14.7790133493419,16.5967928985982,17.5950295472463,18.318957135064,19.6851070763391,20.7513534289542,21.0864198844818,22.6728559566967,22.8982847130123,24.1498977041244
270.4108,1.71829681044919,2.61389727056501,3.94082022107189,4.5490834701068,5.70667295481689,6.14340929022778,7.74820598125167,8.8531923135279,9.59491610515569,10.7546717036224,11.4266414799035,12.1832106649464,13.9376650266435,14.556367579546,14.9740354993044,16.40406966546,17.8130858783529,18.0516506804036,19.6384031338342,20.8625655278301,21.188339054559,22.6958757735574,23.3554151546073,24.2207972532781
270.810825,1.51533447822733,2.60047151091983,3.46687141962882,4.34279574239977,5.0813411648549,6.11565968077195,6.75674822189306,8.87079460124638,9.57891432896377,10.5124632821384,11.0777407700442,12.8722708231478,14.4611882277359,14.2632751298076,15.2065542926839,16.7452490506504,17.458150699399,18.1199636357746,18.9249057904731,20.0277827977582,21.6754558205753,21.8496033548522,23.37567116453,24.4118430253949
271.210825,1.54785908089699,2.53217491922287,3.47863991116517,4.49623229155029,5.22367987172043,5.73953050741316,7.67026084655649,8.71992863135132,9.9934604598793,9.97362268332804,11.3308727019883,11.888182567255,13.0282536072365,14.4516749341281,15.2032520899439,15.9114971747323,17.8281100525462,18.4519601394061,18.61184886556,20.105309535018,21.5312354095014,22.2882566926062,23.7749905715257,24.6232795879214
271.61085,1.40743729349673,2.6296962493617,3.28338935287635,4.04569228461257,4.93433191420032,6.21645247422388,7.56561646333169,8.06316911240088,9.75916013915679,9,11.6066066299394,12.4045105202617,13.2186806811733,14.4868310986236,14.7149856715913,16.6580429175942,17.4675029523476,18.9994131007796,19.0718657558401,19.9310701010471,21.5149787052628,21.7442583686551,23.1279196585435,24.1895460981711
272.01085,1.70652174881259,2.87706045003912,3.76856692234743,4.41329618085791,5.35734577665673,6.51118754914623,7.87759102631544,8.25577288889241,9.87202805757392,9.86824410731284,11.2857981416617,11.6830624580787,13.2590247598861,14.3889889091772,15.4635906855686,16.7674627183019,17.9866532291331,18.8588103089247,19.3790156665389,20.2274567387593,21.4038049377226,22.867518729226,23.4940468166369,24.9926499139692
272.410875,2.05395328749066,3.28096647545293,3.98765736589187,4.8545618212547,6.18506629374674,6.09470007958126,7.85154513391886,8.74098657939649,10.4396799883071,10.2844262446683,11.0999333281329,13.3825601680298,13.8897591929968,14.6024135802615,15.372055650115,16.3671951127019,17.9848751504455,18.1567252170857,19.7756874632357,20.8086144693475,22.2567595466384,22.3822207044634,23.6738948119665,25.112382194363
272.8109,1.71439812442755,2.68484175054183,3.76312941348259,4.26932169468922,5.76678629613554,6.07262869547537,6.80883265985392,8.98008645918516,9.71187339195071,10.3090432471826,11.0892959257523,11.5297444250002,13.8604940794569,15.0138366583365,15.1554327646163,16.3909579823141,18.1503992549767,18.3876446546431,19.6814622490908,20.6163116924556,21.3066241860369,22.1872308639719,23.6174252783547,24.409759334337
273.2109,1.2895136600233,2.59015747325556,3.55879028817136,4.06989901188285,4.40549569751316,6.12294262929005,6.45317918580154,8.34186323529557,9.70220764979923,9.93111004991879,11.2989258369187,12.0378210047502,13.5398804228634,13.8367561438863,14.8969386562117,16.6786164164958,17.3886074013987,18.1740661259532,18.9463724332375,20.0735588226744,21.3767189336861,22.3060488492167,23.5386054772534,24.5111053256866
