Robustness test to targeted attack

Highest ranking node removal

network efficiency	number of connected components	size of largest island	average of shortest path lengths	average of weighted shortest path lengths
0.19047619047619047	13	10	1.0444444444444445	0.41013998848534616
0.18831168831168832	13	10	1.0666666666666667	0.411553398402695
0.18614718614718614	13	10	1.0888888888888888	0.4349804335907302
0.18398268398268397	13	10	1.1111111111111112	0.44299649115386425
0.18181818181818182	13	10	1.1333333333333333	0.4515261181478072
0.17965367965367965	13	10	1.1555555555555554	0.4601736896183321
0.1774891774891775	13	10	1.1777777777777778	0.4682318272725099
0.15584415584415584	14	9	1.0	0.41490956053065475
0.15367965367965367	14	9	1.0277777777777777	0.4200957260827031
0.15151515151515152	14	9	1.0555555555555556	0.4231043272416675
0.14935064935064934	14	9	1.0833333333333333	0.43956751491705237
0.1471861471861472	14	9	1.1111111111111112	0.4490694613452917
0.14502164502164502	14	9	1.1388888888888888	0.4577251323647775
0.14285714285714285	14	9	1.1666666666666667	0.4697166000057782
0.1406926406926407	14	9	1.1944444444444444	0.4797261729379208
0.12121212121212122	15	8	1.0	0.44677484705136533
0.11904761904761904	15	8	1.0357142857142858	0.4467748470513652
0.11688311688311688	15	8	1.0714285714285714	0.46886767748029545
0.11471861471861472	15	8	1.1071428571428572	0.473723104962951
0.11255411255411256	15	8	1.1428571428571428	0.4782947568161404
0.11038961038961038	15	8	1.1785714285714286	0.4883479311098208
0.10822510822510822	15	8	1.2142857142857142	0.4953339041788992
0.09090909090909091	16	7	1.0	0.41712764573123706
0.08874458874458875	16	7	1.0476190476190477	0.43307536011628744
0.08658008658008658	16	7	1.0952380952380953	0.44614114458871146
0.08441558441558442	16	7	1.1428571428571428	0.4591490727727243
0.08225108225108226	16	7	1.1904761904761905	0.4779398418067163
0.08008658008658008	16	7	1.2380952380952381	0.49386920678541263
0.06493506493506493	17	6	1.0	0.4036158307638185
0.06277056277056277	17	6	1.0666666666666667	0.4252188309948585
0.06060606060606061	17	6	1.1333333333333333	0.4522836706750274
0.05844155844155844	17	6	1.2	0.4758384912153581
0.05627705627705628	17	6	1.2666666666666666	0.4974148966700663
0.04329004329004329	18	5	1.0	0.4861165152260135
0.04112554112554113	18	5	1.1	0.504412443702955
0.03896103896103896	18	5	1.2	0.5342461687080883
0.0367965367965368	18	5	1.3	0.5570311246710883
0.025974025974025976	19	4	1.0	0.4825640718762913
0.023809523809523808	19	4	1.1666666666666667	0.5329156261783544
0.021645021645021644	19	4	1.3333333333333333	0.547632037534044
0.012987012987012988	20	3	1.0	0.42916422250540526
0.010822510822510822	20	3	1.3333333333333333	0.543454466000679
0.004329004329004329	21	2	1.0	0.3744689519821161
