Time (s),"Primary somatosensory area, barrel field (L)","Primary somatosensory area, barrel field (R)","Primary somatosensory area, lower limb (L)","Primary somatosensory area, lower limb (R)",Supplemental somatosensory area (L),Supplemental somatosensory area (R),Olfactory areas (L),Olfactory areas (R),Hippocampal formation (L),Hippocampal formation (R),Cortical subplate (L),Cortical subplate (R),Striatum (L),Striatum (R),Pallidum (L),Pallidum (R),Thalamus (L),Thalamus (R),Hypothalamus (L),Hypothalamus (R),"Primary somatosensory area, upper limb (L)","Primary somatosensory area, upper limb (R)","Primary somatosensory area, unassigned (L)","Primary somatosensory area, unassigned (R)"
93.603725,1.10700583270268,2.35164154780228,2.81144236545388,4.17493794316813,5.09889265873292,5.82735931092338,7.45152379587443,8.61562062528367,9.73338283029532,10.8221732327455,10.3742882354047,12.4624474089554,13.1605501923284,14.0142208879022,14.7767739965306,16.6844685250022,17.9792257160939,18.6813056454973,19.5893815846474,20.2876084562645,20.835300833167,21.6151007490412,23.3286285220032,24.8439101364205
94.00375,1.0307458772845,2.82516009627023,3.38218579540777,4.02370665470263,5.157946934693,6.53283963941603,7.60243274720717,8.23191036725443,9.34103972239401,9.81880506499466,10.5524198233871,11.7422608288274,13.3036944512715,13.7745405406713,15.3049996170501,16.2707189374238,17.519222980595,18.8123657207866,18.7150616768193,19.9365625483669,21.0779289539244,21.922943297401,23.5002366211767,23.7285727266648
94.40375,1.21530712883554,2.24329874059356,2.93532688617607,3.89584198396777,5.1382442884946,6.54073783656402,7.67934042775686,8.39716520537021,10.0621512818712,9.98045733075269,10.9631138702031,12.0770495411272,12.9999952248687,14.2156630129902,15.4870777903409,16.2062690600502,17.2809740841273,18.0779680123784,18.7612782078968,20.5746068619175,21.0342333135383,21.7031052846583,23.4025465931947,24.2510167444172
94.803775,1.06290545166753,2.31057246023799,3.23144582783011,3.91087081646443,5.12010930625979,6.6602640820551,7.27150500815895,7.93980250485875,10.3780175861109,10.2808033352196,11.1832233543516,12.1602894648609,13.4170066758187,14.2295510395648,15.2752065766954,16.1348525982196,17.7455783637565,18.778099672844,19.5087646242329,20.1052396550302,21.4490247485316,22.3873385152825,23.7385227600862,24.4139469857135
95.2038,0.704729822256298,1.9036526786359,2.46991814060552,3.47610594107872,5.17421494379702,6.65955678266735,7.0214391498396,7.21013300730567,9.17419415281005,10.5632004881323,11.0483600865525,11.4635586861169,12.0755759566956,13.4107400534199,14.9023025564784,16.6978469995565,17.0130243234805,18.1265000397455,18.6886086168665,19.7394161726862,20.9174310404894,21.3980824758181,22.6507275090951,23.94895925389
95.6038,0.534823936699476,2.10828286313298,2.75341688733687,3.76926980171295,4.95523442208003,6.19655730383023,6.76395039451542,7.57824950524759,9.00927001225924,10.2629705123324,11.3728489061562,12.0291336774372,12.6481922357009,13.553138008474,14.5124756300582,16.8578381692274,17.3877800173466,18.6938953096259,18.3675357476326,19.8262316715178,21.0615318375215,21.9127904320393,22.1409675009389,24.3526103951352
96.003825,0.489230588869711,2.32566483724365,2.58300978651309,4.05996513151003,4.89738109306818,6.09976430263151,7.67087906018239,8.09669427174717,10.5601684378395,10.1121654210602,11.5505466862564,12.2080787221042,12.9509175268042,14.2956678253704,16.005908685632,15.5873178400859,17.4352542300264,18.337500057542,19.3945545882022,20.1562470638653,20.9648931236316,21.9164573675568,23.0796680940743,24.1555566344981
96.403825,1.18174914903908,2.51142878937211,3.01748023243603,4.3563721183221,4.94588490019906,6.17455587575669,7.88614550925166,7.91307951560601,9.876495654017,10.1720305884852,10.9352659746205,12.0215516603058,13.5961350969601,14.186740069049,15.258473217034,15.9625866591995,17.8005894700991,18.4195486158225,19.0880611695366,20.0548975572151,20.8880164705205,22.5761743331096,22.9761551164183,24.4648244136366
96.80385,1.26274199334949,2.54327571528292,3.5562413795227,4.3158139733382,5.0177379249127,6.6947354383898,7.59354937959692,8.46098799308835,10.1027030710293,10.7324178306857,11.4802538560407,12.5337402042418,13.6270527341387,14.7803104710909,15.3991684412257,16.4099450974113,17.6910677606955,18.8112153711478,19.3774000564608,20.4966028036219,21.2407231948373,22.0189957975079,23.1340949259761,24.5277035765294
97.203875,0.809737130121806,2.51025323965127,3.32368754656833,4.12585906263994,4.78454300570751,6.41420744362621,7.01116901312153,8.12317626406887,9.39483254571203,10.463633186527,11.248472059147,12.4228614554791,13.4256780096008,14.162397658397,15.4545962079714,16.0185858453959,17.7015943368864,18.2151912803909,19.1994504972335,20.6023020158973,21.0050033922669,22.1795126778576,22.7269042674512,24.4114960719571
97.603875,1.26549499387251,2.46035198303259,2.87416982847255,4.37281683744205,5.11042876392842,5.80051113578402,7.11076986141292,8.42505184048857,10.0317390581932,11.0995368138714,10.5626269047988,12.2683767249199,12.9609696329699,14.0585666324079,14.9045004779721,16.960263944061,17.3796589102071,18.381597516218,19.1943875669293,20.5056476804403,20.7456659355382,22.367248414367,22.8155311482876,24.4440885688584
98.0039,0.725442951734304,1.89407525312123,2.82022345887677,4.10173060619193,4.73313669769067,5.75141881025429,7.95363560710717,7.64517329001716,9.54124213800564,9.90031264044079,11.1377912403765,12.1235985130786,13.0126438765591,13.9695785786716,14.6418021263287,15.4610870499848,17.4014414713045,18.3191267706011,19.3859814950969,20.65724465441,20.4873990593922,21.7556146598185,22.3348533093827,24.322161224879
98.403925,1.07710009988941,1.62263289310567,2.55495348911383,3.63568050268739,4.25428116016788,6.40508227035735,6.55824323803729,7.70979663376149,9.3342105348363,10.3869570923467,11.2793700551786,11.9356672027891,12.4772678470964,13.7809041225058,14.3827900685238,16.6296249804904,17.0116082614744,18.0373502547921,19.3969757095122,20.0417623149638,20.4823531481364,21.2598063142117,23.0579243764585,24.1160747954064
98.803925,0.860070187022334,2.09015010282525,2.88785169171182,3.7298878662417,4.31946481529958,6.12628436642574,6.97712931962232,8.01956598216341,9.45791729553136,10.5522208500838,11.516734440316,11.7633534260573,12.6971316745138,13.5731312095955,14.7635653870314,15.8257630224285,17.6070604685112,18.6884448730117,19.068906131739,20.059345995539,21.0233225764438,22.4692328413765,23.0411285086888,24.5609908124678
99.20395,1.08313683576957,2.38436134146593,3.23906670351488,4.41953454215341,5.36124242315322,6.39316179542078,7.5279696098992,8.2461169153401,9.5677127005854,9.85180300038339,11.1005348790775,12.0498031911204,12.9339827654805,14.2983860392054,14.4528298208062,15.5842957348213,17.5070345872459,18.602903715207,19.0395112725713,20.6358901095531,21.358804950107,22.2926236465629,23.540714459078,24.3620354773199
99.603975,1.11029226054853,2.47618828607259,3.22019330158371,4.19495487126824,4.55597222011211,6.3650833623172,6.90027375163924,8.21285872619062,9.3524269056599,9.96882931893905,10.7436644262977,12.2438271449136,13.4486566568378,13.9698420448833,15.6230410282347,16.1807616104526,17.5259388788812,18.4319356305121,19.2540764201716,20.1762614878008,21.302765723108,22.0555296758308,23.3539120062068,24.6286625919799
100.003975,0.408763548588291,2.02747142163125,2.61945098207138,3.44543016988009,5.13203251938229,6.59091666167345,6.48681727467746,8.03096453808828,9.15421697154005,10.0905603884422,11.2639795045256,12.1948473007335,12.8341143853954,13.6502356161452,14.2509258940079,15.8467848733067,17.2034195301852,17.7394225212707,18.5075646161293,20.0321026278939,20.5891020495156,21.6729248964932,22.237376252822,23.6077492065586
100.404,0.634735012946753,2.34603011913707,3.06152151752031,3.97244922765984,5.26632897688768,5.77007465295119,7.59894958298078,7.94707077995521,9.48961611357314,10.146783253591,11.5020984020819,12.5061185172884,12.9559518286155,13.6753856189763,14.8418008615111,16.1795746739236,16.7901162596854,18.1781000216322,18.881863015884,19.8496197145203,21.103985725627,22.4027133582763,23.2453574152501,24.2441071439797
100.804025,0.813765085500762,1.71953696198777,2.33639785810987,3.68939790023214,4.91474875401175,5.99943368777084,7.35708356147738,7.22618398876376,9.689734208892,10.8009373996538,10.9487436671187,12.5838626126256,12.6347571043956,13.5413779802372,15.4825390684717,16.2078388688231,16.76672982161,18.2604721642426,18.4019262042135,19.9761453775215,20.7713924742724,21.5479909590224,22.7512626409599,24.5430505716977
101.204025,1.06189403429529,1.72330600159221,2.87528467913819,4.32414773428286,4.56175977764636,6.71881665901807,6.91629018175275,7.88519870555755,10.2350083759136,10.1454354936628,11.3401756005927,12.1590174906276,12.8425723937667,13.9487635619123,14.7806144013262,16.0765018874695,17.0938899655323,18.0834578993659,18.5993368963621,19.8749343738632,21.3096398623686,22.1658092277378,23.1048895069404,24.2897621267272
101.60405,1.31517371454167,2.80922844491197,3.32540882647515,4.42657263474283,5.21102332011945,6.4947873613309,7.36630617057152,8.09961098652903,9.89417078570059,9.96691490351798,11.6571277028787,12.3707820250147,13.3838701409048,14.0527977332694,14.9538319201755,15.7648736676346,17.4993607532137,18.9612309949879,19.2847968760368,19.8347883898833,21.4476743170946,22.0740963576853,23.2775357766446,24.3726741910255
102.00405,0.767888731024094,2.44439963551017,3.20620934480095,3.94237843391066,5.19250081040902,6.19689415264218,7.19903554743706,8.13102074864109,9.80487745185849,9.78578155476671,11.055489594714,12.6069870298285,12.9991329091321,14.2365525095489,15.3923230585939,15.8969339691765,17.8519837143999,18.775540059465,18.7305944257667,20.1006513820455,21.0709534960399,22.2584111531965,23.3866551469443,24.3317328483606
102.404075,0.43837711720783,1.83179864349606,2.38893145664948,3.49557078611601,5.03198735474946,5.44098448859471,6.66987426361523,8.25912705106051,9.80205053700671,9.89580754390979,11.9148047815494,11.8299363911874,12.6849419232224,13.6490298911929,14.9285291841147,16.1992072748916,16.8805788260899,18.3600558125616,19.0647795346577,20.1700913002942,20.6070097526516,21.4748328341886,22.7285033085683,24.0516078554515
102.8041,0.563271053422494,2.36357527948046,2.72277052792641,4.09493914363509,4.75923039211323,6.67555548067916,7.50858664893328,8.35716944590698,10.0883210306664,9.62313507598517,10.8590605423221,12.5648450163217,12.6081885415718,13.9186014580719,14.8981940164554,16.2881866680575,16.8007464919057,18.5042201849708,18.7118141205633,20.5136538722135,20.7702652746386,22.1383774482782,22.9936177133472,24.5074137870653
103.2041,0.330448874281138,1.54008081594585,2.21746847075685,3.68519813564629,4.6412784937187,6.05079667372308,6.8902434646125,7.51375739012718,10.5594670762612,10.1454941024685,11.2484268869427,11.8125457303659,12.623781304158,13.399807156225,14.8998945212739,16.2281971838571,16.8761048024983,17.9834482227225,18.7600286660879,19.0133343484575,20.5729816425595,21.8683801679487,22.3897243215522,23.8565908481542
103.604125,1.08683758326351,2.24436019419481,2.56694482967627,4.05720999129094,4.84401248309711,5.93781071513798,7.78481719592076,8.11375932734881,9.16450592001637,10.5642550288971,11.2507407789346,12.0707562272969,12.8501714101766,13.4221372589744,15.1142871189789,16.9160527944539,17.3212199338633,18.3071303288026,18.3741958378239,20.167104559086,20.7726671404185,21.7828070639433,22.4096594424249,24.3466849931604
104.00415,1.08800929057266,2.42725710874352,3.29676157389424,3.98865575111607,4.98688949462391,6.64590924737245,7.3121624070072,8.44061756562866,9.68529757907635,9.47730298522412,10.3022739363591,12.4738207883022,13.7247481679531,14.0774114007436,14.7853453383784,16.9453085573056,17.635258233598,18.0013490740502,19.5877291676074,20.6988432602606,21.2529742280402,22.1270623227379,23.2106766355673,24.6434178580622
104.40415,0.62149089659594,2.29321077716153,2.88270424672924,3.97432854638071,5.39719517795387,5.27208506347971,7.59239224499212,8.14043126894594,9.8811947243931,10.8439836777436,11.0766868474124,11.5921419975545,13.211722164013,13.7201087000498,15.3874331038397,16.7659960756948,17.6457752402964,18.3520497949123,19.1595442758986,20.3089232151286,20.8688778178046,21.7730599583493,23.258058932432,24.2631666872719
104.804175,0.493331048666185,1.54793932056987,2.88615064049064,3.90688112256051,4.39034943746881,6.82252595911963,8.13975582060456,7.92602399982988,9.5254357908801,9.47004640314782,10.7330238728054,12.5607735412354,12.3825883841204,13.6221262665321,14.7728627323552,16.2213894084823,17.3343464233811,18.1828546965414,18.6814573645348,19.8001635701842,20.8202722198507,21.8047717131615,22.9944874649113,24.3596199695752
105.2042,0.783241007276012,1.92522297438045,2.90118323959779,3.5063488734915,4.5619592926314,5.54511186489179,7.30694445177928,8.13035435264785,9.33411454867576,9.78542012996156,10.6170056290131,12.08458417118,12.5732135209027,13.7775302208391,15.3310459028651,16.7348911918013,17.2577242795423,18.1927876373371,18.5940820645506,19.671739377377,20.5546534195811,21.6643531925148,22.4001646091765,24.2938776337934
105.6042,0.66990386380206,2.05141521193323,3.05085260608528,3.54627992718408,4.6135392599872,6.34440249941186,6.40466873086995,8.38228562301029,10.0324147925904,9.91268892397252,11.0779099423341,12.2448392875364,13.1195808685805,14.3166201184464,14.4671283890137,16.5303270090985,16.8444740940503,17.7247039769776,19.0353625460263,19.4221913443758,20.8577048121806,21.9563336998069,22.9864804720276,23.9530020188591
106.004225,0.98518453151958,2.47560417239336,3.33499028491811,4.07292295773518,5.12734059685922,6.55327385112324,7.33825742033685,8.6703970992025,9.37816565898898,10.7830620017265,11.2653770463187,12.5361393498277,12.9790683423602,14.2663000767479,15.0812262494498,16.4061653346834,17.1680153599158,19.019979862593,19.5117558924641,20.7090594594133,20.6996983337938,22.0041624371843,23.3525148565137,24.277557552447
106.404225,0.688680201726251,2.2632219014065,2.73033120869114,3.50938671918196,4.75806159345536,5.7397745505496,6.79809421496181,8.09296959168459,9.22320432105472,10.2896890587875,11.037529289809,11.6610845570134,13.2187941466202,13.5747080191276,14.7535576546539,16.3021393106993,16.7219319542358,17.9742187291012,18.7189533357508,20.1813164841823,20.969064433224,21.7796375349779,22.951213349885,24.0494922444629
106.80425,0.826985738407394,2.08807723048542,2.35820007384804,3.35094226814972,5.06065024869516,6.4812547214962,6.44562313328634,8.84947496726373,9.67459495176836,10.1936249954839,10.5545103644531,12.346672937613,12.5728885738098,13.574256405601,14.9850381618572,15,16.7131983235906,18.3456128128979,18.1052110299591,19.7007779827102,20.6816807585162,21.5488380324908,22.7574858666902,24.3976115212415
107.204275,0.708986516045648,2.3547923656849,3.33786254924158,3.80735891479591,4.84244746048737,6.65154512942316,7.72867404076656,8.04647427712314,10.0421701873562,9.80974769617109,11.1395909684326,12.0793120927975,13.2360589377309,13.8229173660211,15.5605280970815,16.0105923034829,17.2316551371495,17.7851797544834,18.9032103532477,19.8944764549391,21.102165766583,21.6662761788826,23.2460521449138,23.9369177763641
107.604275,0.924365174836235,2.11145790708882,3.02570303560899,3.92486036271693,4.86117471217699,6.22398389064936,7.3233770504899,7.33240599890896,10.0612816778019,10.528761532728,11.3481366491634,11.76892393683,12.8437324962318,14.035927806408,15.0578919546581,16.0227112873392,17.2555082343563,17.8998649450986,18.6552977322723,20.0295883013996,20.9067845150429,21.7796321970764,22.6098439391015,24.1497063089411
108.0043,1.23785730089965,2.3100014178662,3.05752426728213,4.2078507225554,4.84645346241664,5.81105114725795,6.77535347938569,7.89237228077408,9.9697514096697,10.0191063711459,11.5039377997141,12.3585860608148,13.1108777334733,14.0289793221857,14.6983769559378,16.1182758710978,17.3266981784646,18.2471750198469,18.6687718944779,20.2408419881718,20.9291538401263,21.7706014731886,23.0234610976132,24.6907445157397
108.404325,1.30733665969605,2.74456536873156,3.39417720311118,4.36919972399141,5.11651992663196,6.10465599319352,6.77037210163329,7.84331683083207,10.1652080562685,10.7737589776411,10.4403353856397,12.6146018388664,13.1477607361826,14.5391890733976,15.8343936458692,15.9134536765261,17.3199900199732,18.0196319082273,19.6129087890395,20.8680511699695,21.1210244835805,22.5005247922788,23.0922076476706,24.3463101578763
108.804325,0.885511920533766,2.1349395478213,3.04585906268345,3.92112340461871,5.35507620979196,6.92145565673126,7.49485820155471,8.45168337064488,9.60313215643284,10.2263903264394,10.5725643810098,12.7344252668979,12.9562959206338,14.3170341109113,15.0264002464608,15.7602139734996,17.5686235883056,18.2391334663651,19.2521859296952,20.2793634283346,20.9690111764394,21.560232975188,22.7830633794917,24.5180384342012
109.20435,0.95383070408568,2.47843029284314,3.36285522185992,4.03464673409797,5.03264015945782,6.02810786677858,7.0297832927024,7.38375243419102,8.93177628468319,9.72399063208975,11.3305345017206,12.6228996955083,13.116554532772,14.3713357931243,15.0337063555401,16.5861384576587,17.7447260294573,18.4076342628371,19.1536584954395,20.0014063503322,20.9402159826617,22.5343754336676,23.2432451920358,24.4188492289429
109.604375,0.802564733075311,1.9565755181196,2.82884352548269,3.87139150801344,4.67421220573369,6.22467738446532,6.8354391071545,8.44459469548185,10.1829849565404,10.904846662197,11.0519484511997,11.8278810048338,13.179282996915,13.8948958869529,15.6283550070647,15.8848565788044,17.1881451419661,18.8774635189931,19.0427453452754,20.3572484872368,20.6757577789576,21.9342357207124,22.9382000732997,24.533721073549
110.004375,0.28276390979206,1.4707357054443,2.28739452020453,3.20170761034796,4.56750817341109,6.47131474019689,6.92003405439651,7.9666984206442,8.94363081741855,9.85821154677549,10.206619818743,12.3442426863755,12.3809782910995,13.4315412358582,15.2923479500246,15.4306573622998,16,17.9775435790155,18.250823605922,19.0738497628337,20.4929854792966,21.6597237394244,22.3481217197813,24.1895752197667
110.4044,0.673712856678616,2.20396211840674,3.12920674487419,3.96909634617138,4.7924675864157,5.94651240780449,6.64458438876616,7.71230124015433,9.14627921329985,9.80614298807195,11.582609241929,12.0250649628208,12.859390274849,14.2218069739485,16.2323510427725,16.2801000881125,17.0915145369179,18.8988456007685,19.2770087554846,19.7669483802172,21.0049763118088,22.0196548621603,23.0539350875095,24.3556093798003
110.804425,1.24853038627746,2.26939721857255,2.96657593757437,4.00670361752574,5.39993323149783,6.16534524692003,6.95916967448016,7.87138418188052,9.97451537160058,10.1180817760635,11.5781552980682,12.1682468676336,13.0447439534479,13.843155258521,14.734762803103,15.8430605804501,17.7450809295343,18.4911945151846,19.1445589880883,20.3065400991654,20.8300634017759,21.8984036400151,22.9236889309135,24.4139657986623
111.204425,0.694309157812311,1.85798123626877,2.71300282441407,3.50038770970033,5.22366494138728,5.89354227560734,6.69922805709446,7.81187607146572,9.80223946914042,9.78698834008433,11.2633099746766,12.1990017754926,13.1771726009834,13.6769016769781,15.3836590531465,15.4009132819264,17.0415425494165,18.0773115713943,18.6401819217323,20.1562967959207,20.8335015939537,21.5609799667143,22.6572482216381,23.9452194089856
111.60445,0.937266782786495,1.90602029960007,2.892459012075,3.45254284513551,4.82756535707527,6.26001506793875,7.56480849048811,8.02203205667936,9.94698870297829,10.6241771627873,12.0158964808779,12.5758645175604,12.3000342209292,13.5812019070247,15.0305466721935,15.8266514747144,16.9011471652174,17.8374835826867,19.2358079854941,20.0232815049424,20.6277152768358,22.1345010444581,23.0687370708697,23.8472954714235
112.00445,0.543269524509021,1.49922084800349,2.58657008690091,3.37247965843956,4.8786328036223,5.85384120663788,7.07569984842178,7.46906263632748,9.42084434812442,9.99502400815453,11.238524897949,11.5243884416707,12.2203739058167,13.6658178535784,15.3697390759056,15.5111082739701,16.8434900480562,17.9334009505072,19.2401937412296,19.8214001895623,20.3071256419477,22.2210016114708,22.4199993589948,23.8818330161839
112.404475,0.536031146515834,2.09188546388019,2.7875157289002,3.79046554399863,4.98801778904531,5.22009280881327,7.24956087670869,7.695626345496,9.14872738040942,10.4539950139519,11.3008118922232,12.2814628428368,13.1631519324849,13.6156947362849,14.6274449777976,16.0927054752083,17.22410994927,18.2030562824,19.1947077555016,19.9108588645221,20.5065375345032,22.0423656622343,22.8156925835463,23.6875610236372
112.8045,1.38967507674216,2.85544368816419,3.51938849942811,4.20057903194842,5.03770673427059,5.76453675307918,7.27870396473736,8.13701039419285,9.970611328239,10.3331024973253,10.8316694771966,12.5001901129794,12.6990609058989,14.5676314687378,15.8192888740763,16.5388958645354,17.6686683080672,17.7657306796986,19.400846625663,20.5005213032892,21.1850648078934,22.1849324087617,23.1637037004321,24.5018192544989
113.2045,1.2359497930777,2.28135769044512,2.92635621545778,3.89367667787896,5.30619422953932,6.17245579525272,7.44109735394593,8.10875555810157,9.5368785684726,9.90765204684357,11.2006063208126,12.361883398325,12.7985783737411,14.0860530195523,14.8743948313879,15.9295118120528,17.7920346537321,17.3925194350362,19.7493364729295,19.6384354879041,20.9681043277452,22.2961745071698,22.8478481430789,24.3520218509267
113.604525,1.12302730639926,2.5709796463914,3.50752755743334,4.18161333138075,4.89418480508622,6.47976380458669,8.03722430492699,8.42425636670411,9.5495429060634,10.4158129919794,11.8347172963716,11.904116430197,13.5287198818414,14.3106830022618,15.049500724067,16.1994567774298,17.5065888862485,18.8941660787474,19.0988523122455,20.0088129093116,21.2873080772843,22.3415953686191,23.523751829719,24.6342925130493
114.00455,1.12886182478997,2.40104587398494,3.14126198862755,3.88841558256434,5.2628328654267,5.62406672342878,7.46079805276268,7.99643009244678,10.5195921506761,10.013399664203,11.114457641688,12.9243927348899,12.6155509530202,13.9563552045949,14.9173237239267,16.2522352285978,17.1667394631826,18.5403533103231,19.1046582448565,20.525384922477,21.0445691710062,21.984023151528,22.6825659463991,23.9097780079391
114.40455,1.05949377053296,2.01421987586871,2.79083149466077,3.62460418838437,5.20598190872832,6.33499717489638,6.90424070169843,8.25965522217475,8.9524723645989,10.7590419702356,10.8957276246751,11.9477767605549,12.4726219255919,13.5448401304004,14.9042463144275,16.3665574458459,17.1900386854731,17.442620223832,19.0963927499805,20.029009435717,20.6550989548202,21.593160285115,22.6498425527997,23.9912589353583
114.804575,1.19942020516056,2.19053562474128,2.91379975116429,3.77271412115814,4.79545375111433,7.0467177678477,6.75721256012229,7.85446688167669,9.28763554417956,10.3382029190107,11.1996283824147,11.5621957884123,12.358311538531,14.0645927100437,14.8065138821016,16.0473837975258,17.0159770508421,18.0400538797197,19.1162530162165,20.3731725857972,20.6046450547931,21.6999656677087,22.6585844560429,24.4044143615899
115.2046,0.862903753445297,2.22930467434227,2.68490459422709,3.60159445923402,5.52606445978316,6.2012384609742,7.29889918917346,7.85510679441276,8.8994669488464,9.70128247219696,11.2555236684175,12.116004459326,13.1052869509227,13.6302629577252,14.9473830981282,16.4962733737235,16.8157189764388,18.2166607013395,19.0955467190817,20.6682425161662,20.7849432590379,22.1084437807411,22.7891032581385,23.6120168489692
115.6046,0.953581597723221,1.9629455949069,3.11032251423689,3.70932794776317,4.97930407384615,6.17942179163057,6.75581946457311,7.99160089740468,9.71929344012196,10.5039074060059,10.7677632412173,12.193796090092,13.2262631248942,14.078711785963,15.1836004684076,15.6199846354958,17.457627598437,18.1936175510109,18.8269398960021,20.1029012502988,21.1538374372815,21.7586242590344,23.2129812601059,24.5987150489514
116.004625,1.34910705750971,2.71395258026591,3.37531034546747,3.94046336831697,5.10248074998692,7.12776751154332,6.64663774555555,8.62425505427413,10.3618998200928,9.65458000036414,11.0772752751958,12.0428701486084,12.8315784676472,14.0762593149715,15.3516427105281,15.917057736566,17.7326286824444,18.6146756768474,19.5025387973927,20.6076891250354,21.3622403215436,22.2302600463898,23.157656786055,24.8504210332766
116.404625,1.59731974185253,2.61630970954284,3.05946188167539,4.18039906458285,5.14986538190183,6.46632637248302,7.03335276812876,7.99043737645301,10.0689318590119,10.8922000082521,11.1251384044149,11.7529786051952,13.396787365912,13.8600576046603,15.5760907406903,16.2696276711806,17.8663217059451,18.787053794391,19.5823322348668,19.8172014123977,20.9597473873206,22.4418981640894,22.9097763935159,24.846290595662
116.80465,1.36729936051599,2.61431140479207,3.00520722990552,3.7811570600249,4.81201409630804,6.34415615655614,7.6030296018394,8.74480670220463,10.0689691259106,9.79901151301605,10.9245774757728,12.5129131316842,13.1245981995891,14.1972570675155,15.302111621831,15.6896708731095,17.7603304796939,18.8692804864842,18.9177747112539,20.4497643928597,21.0525028960791,22.5829480475103,22.8625856592,24.7372128145459
117.204675,1.51495269419208,2.99498410636518,3.53290054806857,4.36394005742082,5.56519657402587,6.16642782896077,7.41657542667662,8.15505281734819,9.93358852381118,9.8096419467565,11.3668997027827,12.1889807828453,13.0189170483059,14.2280755948076,15.9890071902034,16.445064624526,17.4950548432475,18.8682895042016,19.6260779425085,20.8587942260166,20.9688763069157,22.491962580765,23.7650195644181,24.1847386332674
117.604675,1.46513469652922,2.4121987868516,2.8538745586562,3.87486685767152,5.27903582794304,6.7537038365933,7.15318630030843,8.17830125054226,10.2811780014956,10.6599639048028,10.9512313110968,12.6693148609054,12.8152512358307,14.261309532306,14.7604278095318,15.8057269020254,17.6736245314867,18.9635808900039,19.1296447804574,19.683717418145,21.0270322122239,22.2304727790017,22.9903607647218,24.2991749638061
118.0047,0.94484451966785,2.08961073550061,2.59390736576925,3.69848884357281,4.83969949922751,6.03056883743861,7.33408428193941,7.38144275198835,10.2500838470827,10.6511903214759,11.0076411309745,12.3962435734053,13.0058558119419,14.0432356048634,14.2980418642163,15.9871231021472,16.9046194225322,18.4050038133201,18.9355568053188,19.9630279027075,20.8978616891609,21.7259989531918,22.6999207415509,23.6382703687835
118.404725,1.20663828328832,2.25942716252735,3.14567816182719,4.26588697342381,5.16570165658719,5.87711310142958,7.39201956863924,7.54326632876074,9.56226121914181,10.6137030693113,10.9138774428104,11.6193644763924,13.4831995068494,14.2276985802983,15.9584126941676,16.1419864445826,17.6675789850207,19.1372062812636,18.9922623761173,19.8621647319798,21.1781515505319,22.3704487803396,23.2733469670627,24.1833531204615
118.804725,1.17507586209956,2.61989020942642,3.46859837567433,3.9639436418486,5.09107209517908,6.36069387127656,7.60889116078486,7.5463239972836,9.6283801201219,9.77319319622433,11.0716578398096,12.3202172567555,12.5761512502385,14.076634561513,15.6630142376477,15.9148911404542,17.8775580114473,18.4691075963517,18.8235797511331,20.1699876411043,21.1016695341189,22.3476959506874,22.9574680354641,24.097445935039
119.20475,1.32518430564255,2.47300097408267,3.50245687276642,4.36811227472762,4.88009713880538,6.82290402778066,7.78022901742305,7.53565202954468,9.32145920934443,10.4967372334475,11.0665845571623,12.0087358806744,13.4171177836141,14.0510384611263,15.3909517359723,15.7202445232549,17.2993524388751,18.7747370307393,19.1265020589857,20.5521140455888,21.4561118151753,21.9338545328639,23.0477652872993,24.701729356469
119.604775,0.750052763966254,2.40159618489223,2.70891743629608,3.66239710670671,4.77025881038999,5.91815238596945,7.01432102504083,7.53248709565727,9.66245754092025,10.5147049013262,11.1829442389633,12.086282872284,12.6658160856316,13.6479270164136,14.8247028866389,16.6210115623684,17.0034120347586,18.1658644264388,18.6200584604102,20.2144720213482,20.5345745252133,22.4116213526452,22.6280491323609,23.9399707811109
120.004775,0.721121618039562,2.51176036876925,3.21511936663002,3.8797971990599,5.00327438206321,6.56961168695932,7.53928042961862,8.54588565978123,9.98166668213315,10.7053105989558,11.420735229646,12.2256938278199,12.9106883803258,14.0117050091319,15.5254639542549,16.631074494264,17.1412091559178,18.6557525870328,19.2531468566628,20.1465957906794,21.0026331569979,22.3438336984417,23.3245542490212,24.5942175147328
120.4048,1.11510313732842,1.77816705754193,2.72449599387652,3.86363716975471,5.20322162897792,6.23297325438852,6.73663085525961,7.9007288701516,10.0479799183027,9.75012182193059,10.7436391370416,11.9029653500809,12.6729289721081,13.825156879057,15.3249097171812,15.6146125885063,17.8310847184009,18.8596136813474,18.9713454571639,20.1043172105601,20.6963611760454,21.8446263710112,22.4903934529937,24.4322532126231
120.804825,0.870511192839213,2.15362593838934,3.01437900754692,3.75757643437892,4.65172982451604,6.09858121933124,6.8072794437762,8.22822479377617,9.55358502811657,10.3769919647924,10.3928382021541,12.3625855097428,12.4514500380598,13.9600144367766,14.909094421511,16.103295765325,17.5858602515501,17.7276458224144,19.1151370608744,19.9592634114283,20.7785788722093,21.9225269878226,22.7652529336612,23.9789191482564
121.204825,1.30889414768857,2.54008802628035,3.04568072618978,4.02705146310931,5.5455881266504,5.95331623185653,7.18232624846901,7.95089084368867,10.3673150564673,10.0762819493841,11.1907855857227,11.7947168394806,13.0465901242249,14.0488208084422,14.946538300819,16.1499306654252,17.5701349582211,17.9145750619176,19.658361475266,20.1792724315783,21.0601489430248,22.3998401721332,23.1847333819837,24.1517757794328
