Time (s),"Primary somatosensory area, barrel field (L) slice 1","Primary somatosensory area, barrel field (R) slice 1","Primary somatosensory area, lower limb (L) slice 1","Primary somatosensory area, lower limb (R) slice 1",Supplemental somatosensory area (L) slice 1,Supplemental somatosensory area (R) slice 1,Olfactory areas (L) slice 1,Olfactory areas (R) slice 1,Hippocampal formation (L) slice 1,Hippocampal formation (R) slice 1,Cortical subplate (L) slice 1,Cortical subplate (R) slice 1,Striatum (L) slice 1,Striatum (R) slice 1,Pallidum (L) slice 1,Pallidum (R) slice 1,Thalamus (L) slice 1,Thalamus (R) slice 1,Hypothalamus (L) slice 1,Hypothalamus (R) slice 1,"Primary somatosensory area, barrel field (L) slice 2","Primary somatosensory area, barrel field (R) slice 2","Primary somatosensory area, lower limb (L) slice 2","Primary somatosensory area, lower limb (R) slice 2",Supplemental somatosensory area (L) slice 2,Supplemental somatosensory area (R) slice 2,Olfactory areas (L) slice 2,Olfactory areas (R) slice 2,Hippocampal formation (L) slice 2,Hippocampal formation (R) slice 2,Cortical subplate (L) slice 2,Cortical subplate (R) slice 2,Striatum (L) slice 2,Striatum (R) slice 2,Pallidum (L) slice 2,Pallidum (R) slice 2,Thalamus (L) slice 2,Thalamus (R) slice 2,Hypothalamus (L) slice 2,Hypothalamus (R) slice 2,"Primary somatosensory area, barrel field (L) slice 3","Primary somatosensory area, barrel field (R) slice 3","Primary somatosensory area, lower limb (L) slice 3","Primary somatosensory area, lower limb (R) slice 3",Supplemental somatosensory area (L) slice 3,Supplemental somatosensory area (R) slice 3,Olfactory areas (L) slice 3,Olfactory areas (R) slice 3,Hippocampal formation (L) slice 3,Hippocampal formation (R) slice 3,Cortical subplate (L) slice 3,Cortical subplate (R) slice 3,Striatum (L) slice 3,Striatum (R) slice 3,Pallidum (L) slice 3,Pallidum (R) slice 3,Thalamus (L) slice 3,Thalamus (R) slice 3,Hypothalamus (L) slice 3,Hypothalamus (R) slice 3
1.6,2.79522240725959,7.59720784423502,,,3.50567250792492,9.80042823029269,5.28796317167449,8.81961813406389,7.44663734345769,15.7211299775191,10.6452607021734,11.0658338268784,,11.4341583629274,,,17.8003857374241,20.0879778428139,19.5981176591559,20.5320766716878,17.2619752834038,20.4791168751894,,,17.9984458812293,24.7707707014649,20.6217863153912,23.6410142943409,22.2215985998336,29.5211972950506,24.3903318485407,26.4518855429989,26.9155069330622,28.1616299521909,,,33.3432692404192,32.9669207830329,34.6579346188744,33.5085136715696,33.1355192369744,35.820728342441,34.6934608096559,37.0584970530957,36.8465538189197,42.2391607928736,39.7888482120252,40.4694041739719,40.4734750843954,47.8302262951163,43.37879174226,44.2413845348453,44.8250365003746,46.5608896068272,46.2975762698355,48.2762668113396,50.4841140048226,51.9160484795715,51.4614012766722,52.1135698856291
2.19999999999991,2.7207974440379,7.38426591495837,,,3.45247507105566,10.0893430440896,6.21513355991868,8.67239255673491,7.46826847279567,15.7388099867894,11.0602578820846,11.0560171644985,,11.3805271403536,,,17.8906122307165,20.0443917320259,19.7345504447682,20.5689551357894,17.2719275455221,20.4975713717883,,,18.1618974529144,24.8202044492728,20.4007000619847,23.3608294316158,22.2395248955172,29.5081080925766,24.2773361882326,26.3886066327138,26.565763786645,27.9825342482847,,,33.1125272010751,33.3015849315691,34.6288841929319,33.5552704131173,33.0446620646184,35.6906434803154,34.6385176452541,36.9118329529907,36.9154199740226,42.3246667601565,39.9413829193575,40.7097269286817,40.3737463476458,47.8208338135324,43.6341929914094,43.8525739821685,44.9869353372666,46.4107844838966,46.3561727510167,47.7183905635455,50.5804290319287,51.9991612452611,51.5339516054348,51.9940434959339
2.79999999999982,2.70102708102745,7.39831325287628,,,3.71197645475559,9.83865816423939,6.18021685225612,8.88172340296003,7.48402183120626,15.6451697596936,10.4971811728483,11.4381277544721,,11.2578971387624,,,17.9010098550075,19.9146896413945,19.6752781119334,20.7208893099895,17.2950796783496,20.5407746960639,,,18.33062846733,24.9005880321578,20.1898715415899,23.0984002453883,22.2626888897816,29.5354975144581,24.1699721027759,26.3360578142702,26.2180800694547,27.8145985805486,,,32.9186200336826,33.6691308522089,34.6372755495829,33.6198212934123,32.9737829209582,35.5916460148922,34.5967702274334,36.7943601000777,36.9671551721325,42.4269803703433,40.1149468114485,40.9677563946644,40.2820901969577,47.8442628002366,43.9056777767086,43.4749970411443,45.1485423298953,46.2754453255496,46.4174847632365,47.1671465025294,50.7120793089613,52.108940583415,51.6298196964736,51.8852988578147
3.39999999999973,2.65983680963163,7.36587268754111,,,3.95531607318823,9.55361032187629,6.13370989842203,9.0714784250061,7.49411689145903,15.5119384449442,9.93289417841606,11.8083518446691,,11.127403153966,,,17.8802315301905,19.7470628226967,19.588896365848,20.8438119499292,17.3071855397094,20.563268519064,,,18.494940209265,24.9550871350695,19.9704532531344,22.8211147404461,22.2814799690257,29.5290203048389,24.0578896608114,26.2745265277602,25.8686684741907,27.637324931532,,,32.6938977214052,34.0091564029534,34.6143375725523,33.6694814543486,32.9645105519419,35.5073906860944,34.5864154166346,36.7696961383042,36.9852184790484,42.4481470052871,39.9497279739047,40.7407543276427,40.3446106810665,48.0833868721522,43.8683069484781,43.5879510345917,45.1600297165033,46.0914091217426,46.4969865141451,47.7347352107191,50.9536396585385,52.0865255333218,51.4186691126713,52.3219180100549
3.99999999999964,2.63962227366918,7.37895877220786,,,4.21448256925958,9.30222728574559,6.09855470813568,9.28040764984101,7.50976877480722,15.4174986331382,9.36979157878211,12.1902184951913,,11.0046086260549,,,17.8900024702136,19.6165863391378,19.5290774659354,20.9951569003289,17.2183789014772,20.4752624678278,,,18.3306268557649,24.9920142152602,20.2083799604195,22.8007506209821,22.263858772372,29.2329594086546,24.0215878424872,26.0382391182826,26.1118381815358,27.7882440903947,,,32.5716597352258,33.9166158617724,34.62838388586,33.404917855458,32.9716126767833,35.4486157461883,34.5868766762747,36.7689582074377,36.989241742807,42.4830881913175,39.8017451986108,40.5282647984959,40.4137485452669,48.3494133913393,43.8441183996691,43.7101125115123,45.1712785347469,45.9194752196586,46.5787133034057,48.3077596560463,51.2241614804956,52.0859672949453,51.2266298429637,52.7673744401511
4.59999999999954,2.62423507008997,7.39650581638662,,,4.05287223729844,9.36074873659207,5.91693731993616,8.68908416387753,7.52507133634632,15.4778411354389,9.72506305959051,11.8842853278705,,11.1713997815758,,,17.879445246787,19.6836309253014,19.6815691563025,20.6038543633463,17.1616896373695,20.4474730810126,,,18.1791601491904,25.1042348025083,20.4712697534992,22.8235869434745,22.2589737103756,29.0353833386879,23.9989929144974,25.8280620882874,26.3600222885206,27.9663163977649,,,32.539039006304,33.9040845201521,34.7335291008584,33.183650027111,33.0273249037372,35.4654789528802,34.6194414516472,36.8392465751032,36.9515748646458,42.5589368946527,39.7049301137648,40.3588615368716,40.5025212801436,48.6952912104242,43.8590655366252,43.8596062958031,45.1818120948166,45.7834716114761,46.6670529525316,48.8969227659205,51.5806618109502,52.1502918690823,51.0913310039487,53.2390625214112
5.19999999999945,2.67089568044916,7.54872142842556,,,3.93807876158759,9.51883897186789,5.76889746961426,8.15447515450971,7.55679570238941,15.6529106666202,10.0838388555109,11.6127892174341,,11.3609679550591,,,17.9592354697658,19.8605571085646,19.9126203315064,20.296614928962,17.1370019770848,20.4796833058134,,,18.0404937805206,25.2914775206854,20.7590326438923,22.8894679909999,22.2667788871012,28.9359371115996,23.9900554622458,25.6439013167898,26.6132027140755,28.1714439794298,,,32.5957125175974,33.9712739766635,34.9294448530973,33.0055219088704,33.1583286513591,35.6306931353158,34.6906070541751,37.0034541756848,36.8930588223683,42.6182279170289,39.5973758255055,40.3270545542378,40.5999980202809,48.8361661764613,43.8931071384178,43.6187322205665,45.1011784326555,45.86694965113,46.7009797737096,48.258652972301,51.6418065262926,52.1941595549704,50.996274591275,52.7494755399895
5.79999999999936,2.6603395613599,7.5767565255567,,,3.78011387001527,9.58512687287159,5.58989625383294,7.56757167354031,7.57339221611001,15.7222066155717,10.4393824182295,11.3095398073155,,11.5295311413815,,,17.955731925766,19.936168805672,20.0712438152265,19.9118695940536,17.2507665423564,20.5527834271927,,,18.3587285817787,25.33655064323,21.1223991687254,23.1720406723118,22.2716590158922,29.0352898212168,24.3971628037863,26.0590254466053,26.8245282683105,28.31464475104,,,32.808413163778,34.3008572978481,34.9769562961952,32.8504068479482,33.2446707437359,35.7264170599223,34.7322822353311,37.1024063367401,36.8728564612221,42.6399189553302,39.442810154396,40.2556575252444,40.6794442860388,48.9036881666485,43.8911898513309,43.3527473824211,45.0212087572701,45.9174131641839,46.7288235862913,47.6055535850053,51.6239544697358,52.1784169656196,50.8490810959331,52.2357906518227
6.39999999999927,2.66486670307179,7.58061313904323,,,3.62579614225732,9.6295652016053,5.70648759954003,7.74441568513632,7.55220195165932,15.6409411424459,10.328481213612,11.6557606531914,,11.8100030992555,,,17.7522019393215,19.7965820441463,19.9290270430655,20.285534535791,17.3295571321056,20.5603127531563,,,18.6629727753311,25.2996513911769,21.4585759770306,23.4075733455619,22.2626818084027,29.0274070605909,24.7893378057356,26.4457134541816,27.0303883882216,28.4282787340962,,,32.9235371246482,34.5433114274812,34.9252705123823,32.6481454900709,33.2780786606593,35.7397789015874,34.7390040619309,37.1240158685579,36.8980635257276,42.6170469828738,39.2325253396476,40.1373376714483,40.7375194321497,48.8842690838238,43.846653340583,43.0570004655145,44.9420253928964,45.9287472536516,46.7494583640077,46.934877947938,51.5124735482923,52.0920224795512,50.6400938867315,51.6935439938129
6.99999999999918,2.61358529133723,7.46334551316381,,,3.42936950685964,9.58446073368121,5.7928796006317,7.87025230830615,7.51625632576657,15.4565055553656,10.2144273167265,11.9710097176314,,12.069987014762,,,17.4674283765437,19.558174413414,19.7161652968659,20.5836012406916,17.3795657381467,20.5138804559214,,,18.9557032242989,25.1952941349715,21.7723763585595,23.6043944764872,22.242301618768,28.9312751578315,25.1692236439641,26.80899954587,27.231750281424,28.5175807219196,,,32.9583608922334,34.714061902447,34.7919503076825,32.4070849142671,33.0406201351862,35.5445535614797,34.6339741910918,36.9231167618104,36.9074591632364,42.4576286976234,39.1341792559405,40.3338665041089,40.6522778411441,48.7185124411693,43.3789125771466,43.332679520534,44.8102541839033,46.3041996098579,46.6373176774301,47.2587549103229,51.2244516575351,52.1709121339731,50.7425344639637,51.9829294474327
