Time (s),"Primary somatosensory area, barrel field (L) slice 1","Primary somatosensory area, barrel field (R) slice 1","Primary somatosensory area, lower limb (L) slice 1","Primary somatosensory area, lower limb (R) slice 1",Supplemental somatosensory area (L) slice 1,Supplemental somatosensory area (R) slice 1,Olfactory areas (L) slice 1,Olfactory areas (R) slice 1,Hippocampal formation (L) slice 1,Hippocampal formation (R) slice 1,Cortical subplate (L) slice 1,Cortical subplate (R) slice 1,Striatum (L) slice 1,Striatum (R) slice 1,Pallidum (L) slice 1,Pallidum (R) slice 1,Thalamus (L) slice 1,Thalamus (R) slice 1,Hypothalamus (L) slice 1,Hypothalamus (R) slice 1,"Primary somatosensory area, barrel field (L) slice 2","Primary somatosensory area, barrel field (R) slice 2","Primary somatosensory area, lower limb (L) slice 2","Primary somatosensory area, lower limb (R) slice 2",Supplemental somatosensory area (L) slice 2,Supplemental somatosensory area (R) slice 2,Olfactory areas (L) slice 2,Olfactory areas (R) slice 2,Hippocampal formation (L) slice 2,Hippocampal formation (R) slice 2,Cortical subplate (L) slice 2,Cortical subplate (R) slice 2,Striatum (L) slice 2,Striatum (R) slice 2,Pallidum (L) slice 2,Pallidum (R) slice 2,Thalamus (L) slice 2,Thalamus (R) slice 2,Hypothalamus (L) slice 2,Hypothalamus (R) slice 2,"Primary somatosensory area, barrel field (L) slice 3","Primary somatosensory area, barrel field (R) slice 3","Primary somatosensory area, lower limb (L) slice 3","Primary somatosensory area, lower limb (R) slice 3",Supplemental somatosensory area (L) slice 3,Supplemental somatosensory area (R) slice 3,Olfactory areas (L) slice 3,Olfactory areas (R) slice 3,Hippocampal formation (L) slice 3,Hippocampal formation (R) slice 3,Cortical subplate (L) slice 3,Cortical subplate (R) slice 3,Striatum (L) slice 3,Striatum (R) slice 3,Pallidum (L) slice 3,Pallidum (R) slice 3,Thalamus (L) slice 3,Thalamus (R) slice 3,Hypothalamus (L) slice 3,Hypothalamus (R) slice 3
1.6,0.301301842129562,1.11694760610991,,,2.77495284444361,3.38285546982108,4.83733527961865,5.88433598664158,6.06068347814487,7.15627333921597,10.6261773432816,10.2878960463567,,11.3441382004208,,,11.4615012985716,12.7534178395198,13.8413449481334,14.4542945936349,15.1276804782453,16.1440474533403,,,17.4031973801018,18.0506149243524,19.4793377458901,21.530964040737,21.1613836605647,22.552704431113,23.610474177677,26.0419872320162,25.9630041782032,27.6411087803043,,,27.7309996439293,28.2322262285583,29.2735280085987,31.5748072256686,31.2975036375654,32.3396470028137,33.1837889348991,34.2105012801627,35.0172263396862,36.0490766801022,37.6961824411463,39.8841199135704,39.15197129542,40.1148213125902,41.5570797464025,43.5598749424751,43.2330881334214,45.0153380147226,46.2828480009096,47.857986497624,47.6652132774033,48.1912983498415,49.9901684111934,51.4092719852539
2.19999999999991,0.283607863422637,1.07379564656601,,,2.76196687224829,3.56814597699891,5.6580801476058,5.81425574917274,6.09570142484749,7.20342067915059,11.0404771141113,10.3028731958761,,11.3104872025591,,,11.5470281846758,12.7720124065654,13.9510179847993,14.5074760881292,15.1566139969898,16.1899763246492,,,17.5514810431289,18.1120621305664,19.3287319369225,21.3368952596548,21.1900978292343,22.5851284979469,23.5312662535694,26.0027717711607,25.7109178680752,27.5001853801298,,,27.6448783932568,28.4661872396413,29.2973107947949,31.6388018867438,31.2581576115908,32.2961137908646,33.1595802467333,34.1528098194595,35.0336623329889,36.0843549554146,37.8268606576938,40.1044494031707,39.07598564771,40.1460687693452,41.7577705757089,43.2318224246756,43.3187743550855,44.9132820577867,46.3424505444975,47.3454771859358,47.7574625903768,48.2764588378323,50.0723614743094,51.3194388140702
2.79999999999982,0.285289903914983,1.09932913697815,,,2.97435067132408,3.46265946099778,5.63894514114501,5.97331377782183,6.1189872224782,7.18363451331495,10.483076057059,10.6439322093935,,11.2042029765921,,,11.5717291509277,12.7350963840617,13.9360890870063,14.6013965578571,15.1855475157343,16.2359051959581,,,17.6997647061561,18.1735093367803,19.1781261279549,21.1428264785725,21.218811997904,22.6175525647808,23.4520583294619,25.9635563103052,25.4588315579473,27.3592619799554,,,27.5587571425843,28.7001482507244,29.3210935809912,31.7027965478191,31.2188115856162,32.2525805789155,33.1353715585676,34.0951183587562,35.0500983262915,36.1196332307271,37.9575388742414,40.324778892771,39,40.1773162261001,41.9584614050154,42.9037699068762,43.4044605767495,44.8112261008508,46.4020530880853,46.8329678742475,47.8497119033502,48.361619325823,50.1545545374253,51.2296056428865
3.39999999999973,0.28697194440733,1.12486262739029,,,3.18673447039991,3.35717294499659,5.61981013468409,6.13237180647094,6.14227302010891,7.1638483474793,9.92567500000656,10.9849912229109,,11.0979187506251,,,11.5964301171796,12.6981803615581,13.9211601892133,14.695317027585,15.2144810344788,16.281834067267,,,17.8480483691832,18.2349565429942,19.0275203189873,20.9487576974903,21.2475261665736,22.6499766316147,23.3728504053544,25.9243408494497,25.2067452478193,27.2183385797809,,,27.4726358919118,28.9341092618074,29.3448763671874,31.7667912088943,31.2370115642415,32.2340862468792,33.1466397952733,34.111357090704,35.0461978124738,36.1348039264733,37.8709191938404,40.1658476794494,39.0723153208061,40.3439491171666,41.9519986812659,43.0221265540448,43.4112253923066,44.678959232272,46.4812634647172,47.3762727041591,48.0210852839439,48.3768849166538,50.0325332477054,51.6456063322469
3.99999999999964,0.288653984899678,1.15039611780244,,,3.39911826947574,3.25168642899541,5.60067512822318,6.29142983512006,6.16555881773961,7.14406218164366,9.36827394295413,11.3260502364284,,10.9916345246581,,,11.6211310834315,12.6612643390544,13.9062312914202,14.7892374973129,15.1497424689538,16.2360857112579,,,17.7111355207783,18.2732320317215,19.2105433906656,20.9455288620085,21.2375437412806,22.52292725476,23.3482127148918,25.7214263963112,25.3843768588734,27.362150824212,,,27.4257619708884,28.8967527552597,29.3721058029791,31.5700474601425,31.2552115428668,32.215591914843,33.1579080319792,34.1275958226519,35.0422972986561,36.1499746222196,37.7842995134394,40.0069164661278,39.1446306416123,40.5105820082332,41.9455359575163,43.1404832012136,43.4179902078636,44.5466923636932,46.560473841349,47.919577534071,48.1924586645376,48.3921505074845,49.9105119579854,52.0616070216074
4.59999999999954,0.252037296160424,1.1235692419742,,,3.25218474779304,3.25134714821098,5.42649551248543,5.86095322341361,6.17324245710502,7.1410003538858,9.71842787484492,11.0435062396635,,11.132479619331,,,11.588173110793,12.6611925779315,13.964206119742,14.5653661668212,15.0850039034287,16.1903373552489,,,17.5742226723732,18.3115075204487,19.393566462344,20.9423000265267,21.2275613159876,22.3958778779054,23.3235750244293,25.5185119431725,25.5620084699277,27.5059630686432,,,27.378888049865,28.8593962487119,29.3993352387709,31.3733037113905,31.2734115214922,32.1970975828067,33.169176268685,34.1438345545998,35.0383967848384,36.1651453179659,37.6976798330383,39.8479852528061,39.2169459624185,40.6772148992998,41.9390732337667,43.2588398483824,43.4247550234207,44.4144254951144,46.6396842179809,48.4628823639829,48.3638320451314,48.4074160983152,49.7884906682654,52.477607710968
5.19999999999945,0.215420607421146,1.09674236614593,,,3.10525122611012,3.25100786742662,5.25231589674759,5.4304766117068,6.18092609647043,7.13793852612796,10.0685818067363,10.7609622428983,,11.2733247140041,,,11.5552151381544,12.6611208168086,14.0221809480638,14.3414948363294,15.0202653379036,16.1445889992399,,,17.4373098239682,18.349783009176,19.5765895340224,20.939071191045,21.2175788906946,22.2688285010507,23.2989373339668,25.3155974900339,25.739640080982,27.6497753130744,,,27.3320141288416,28.822039742164,29.4265646745626,31.1765599626385,31.3113430780866,32.2234443604542,33.1859737726298,34.1746711615912,35.0432591878644,36.1631312476068,37.5693016689468,39.765408960738,39.2792530096957,40.6854022834127,41.9186549431123,43.0043023794568,43.3840450729855,44.4348718164831,46.6604600709286,47.838509538175,48.3190632656132,48.3685457291205,49.6548959236977,51.9926685145403
5.79999999999936,0.178803918681869,1.06991549031767,,,2.95831770442721,3.25066858664226,5.07813628100976,5,6.18860973583583,7.13487669837011,10.4187357386276,10.478418246133,,11.4141698086771,,,11.5222571655158,12.6610490556858,14.0801557763855,14.1176235058376,15.0963394329433,16.1662838933043,,,17.7018755344379,18.3486613487666,19.8328461664465,21.1377152345684,21.2159294942537,22.2847070310553,23.6029876255214,25.6685510807398,25.8901871803433,27.7605836210069,,,27.4145415737502,28.9830164336306,29.4183674041062,31.0296084519814,31.3492746346811,32.2497911381017,33.2027712765746,34.2055077685826,35.0481215908904,36.1611171772476,37.4409235048552,39.68283266867,39.3415600569729,40.6935896675254,41.8982366524579,42.7497649105309,43.3433351225504,44.4553181378519,46.6812359238763,47.2141367123662,48.2742944860948,48.3296753599257,49.5213011791299,51.507729318112
6.39999999999927,0.197455445010436,1.09236751191128,,,2.85349084783581,3.29387431183288,5.189920511864,5.13743195858182,6.17788707606917,7.12118535092509,10.3099681796885,10.7890411067113,,11.6817678152616,,,11.4366785203126,12.6208071573109,14.0206932512617,14.3246987485752,15.1724135279831,16.1879787873688,,,17.966441244908,18.3475396883572,20.0891027988706,21.336359278092,21.2142800978128,22.30058556106,23.9070379170764,26.0215046714463,26.0407342797046,27.8713919289394,,,27.4970690186589,29.1439931250973,29.4101701336497,30.8826569413243,31.3872061912756,32.2761379157492,33.2195687805195,34.236344375574,35.0529839939165,36.1591031068884,37.3125453407636,39.6002563766019,39.4038671042501,40.7017770516381,41.8778183618035,42.495227441605,43.3026251721152,44.4757644592207,46.702011776824,46.5897638865573,48.2295257065764,48.2908049907309,49.3877064345621,51.0227901216837
6.99999999999918,0.216106971339062,1.11481953350495,,,2.74866399124445,3.33708003702355,5.30170474271856,5.27486391716423,6.16716441630248,7.10749400348006,10.2012006207488,11.0996639672902,,11.9493658218461,,,11.3510998751094,12.580565258936,13.9612307261378,14.5317739913133,15.2484876230229,16.2096736814332,,,18.231006955378,18.3464180279477,20.3453594312948,21.5350033216156,21.2126307013719,22.3164640910648,24.2110882086314,26.3744582621528,26.1912813790658,27.9822002368718,,,27.5795964635677,29.304969816564,29.4019728631931,30.7357054306673,31.2581374608505,32.2159749612182,33.1669792650566,34.1670033294808,35.035322662611,36.1271459544385,37.2909224776158,39.8027765159581,39.3503058362831,40.6683215909133,41.5852122412025,42.7728109015907,43.2339747141472,44.8257134319591,46.6012838100159,46.9128733178484,48.1283205031701,48.394057079204,49.5114448742009,51.318099498475
