Time (s),"Primary somatosensory area, barrel field (L)","Primary somatosensory area, barrel field (R)","Primary somatosensory area, lower limb (L)","Primary somatosensory area, lower limb (R)",Supplemental somatosensory area (L),Supplemental somatosensory area (R),Olfactory areas (L),Olfactory areas (R),Hippocampal formation (L),Hippocampal formation (R),Cortical subplate (L),Cortical subplate (R),Striatum (L),Striatum (R),Pallidum (L),Pallidum (R),Thalamus (L),Thalamus (R),Hypothalamus (L),Hypothalamus (R)
1.6,0.186693656660655,1.10665915741659,2.18378893489907,3.21050128016273,4.03439269596199,5.0468697625793,6.28754054777171,8.03833906860835,8.04917736546606,9.15966292631576,10.3490404323432,12.2909364611387,12.3433406362008,13.9292390297906,15.2828480009096,16.857986497624,16.4535010976656,17.4041559452424,18.3259801185289,19.4897554515046
2.19999999999991,0.181794704415787,1.09755797155287,2.15958024673331,3.15280981945945,4.05809348434013,5.09409818764726,6.44397388299387,7.9692285921638,8.07854179260423,9.20359447307406,10.4615300350345,12.1248588482922,12.3101260905479,13.7772068673565,15.3424505444975,16.3454771859358,16.4614855968809,17.4809910775491,18.3890286771818,19.5213122165942
2.79999999999982,0.183220727619059,1.12046836601274,2.13537155856755,3.09511835875618,4.1056442495215,5.12909777320542,6.42973006986029,8.00570283982938,8.09946461347411,9.20226802462224,10.4426211050612,12.1153429936858,12.2769115448949,13.6148645427448,15.4020530880853,15.8329678742475,16.4409169577985,17.5164464703071,18.4157290520874,19.5803448824763
3.39999999999973,0.205757345070701,1.14935421142966,2.14663979527335,3.11135709070403,4.13259753485019,5.14560037172491,6.29537123498344,7.9179056201615,8.12664517854677,9.21496973167718,10.3135691517687,12.3122057881332,12.1869184195741,13.4293588965219,15.4812634647172,16.3762727041591,16.4292385975139,17.5410058176484,18.4032396246776,19.7848275568801
3.99999999999964,0.17872491909862,1.13552554881731,2.15790803197915,3.1275958226519,4.143340853675,5.15946954443958,6.34396916163507,7.93730770822381,8.14388771035383,9.18431856991371,10.2191307048335,12.4188725923031,12.2586279283422,13.3832820116936,15.560473841349,16.919577534071,16.4369415725872,17.5079316677829,18.3929649060286,19.901628643082
4.59999999999954,0.139190517380433,1.09729378379024,2.16917626868496,3.14383455459977,4.11605906506523,5.17776076071984,6.36105952085436,7.68505786572963,8.14990405706862,9.16497579554016,10.2474166504664,12.2261287437719,12.3303374371104,13.3722847101517,15.6396842179809,17.4628823639829,16.4175780658017,17.502322654789,18.403957257142,19.8040989581868
5.19999999999945,0.106894591022646,1.06976321037823,2.18597377262979,3.17467116159116,4.09765264537062,5.1802436896391,6.35506718462703,7.45782706166771,8.15549809220796,9.1292154632351,10.2682824562642,11.8609928612975,12.3678920832619,13.4783757234153,15.6604600709286,16.838509538175,16.3739291030085,17.488274286376,18.4127286017431,19.4475084940775
5.79999999999936,0.149113382049197,1.07365598310206,2.20277127657464,3.20550776858256,4.10206541781375,5.17824920037683,6.38923496608283,7.34399302478038,8.16323221021907,9.13231009419693,10.4976326828751,11.802132955107,12.3952548415077,13.5683054373323,15.6812359238763,16.2141367123662,16.3941818449005,17.5163560240971,18.398735857765,19.1076622546459
6.39999999999927,0.209373551945831,1.1005157071102,2.21956878051948,3.23634437557396,4.11093416933534,5.17808602805871,6.48151521737403,7.49184583195283,8.15772248610228,9.1282174316568,10.6649251147689,12.0280703847049,12.4226175997534,13.6762275097386,15.702011776824,15.5897638865573,16.3897331873777,17.5144933884902,18.3504849417901,19.0584626312631
6.99999999999918,0.208370123732724,1.10673015210675,2.1669792650566,3.16700332948079,4.09699014571546,5.15037817789867,6.63280623441191,7.73311551989301,8.14732355401024,9.11980988615974,10.6874959618348,12.5000117207191,12.4298790646851,14.0367859797349,15.601283810016,15.9128733178484,16.3789434056204,17.5347864869411,18.3516176096731,19.2336196009758
7.59999999999909,0.130684965973293,1.09243688924012,2.11438974959364,3.09766228338749,4.06040135023343,5.11844309813725,6.51403440027457,7.77522784041918,8.1373854939073,9.12054949196023,10.3862099093794,12.4607621192563,12.2935867999852,14.3150964344681,15.5005558432078,16.2359827491406,16.3524676364545,17.4682403890259,18.3655070779961,19.5754756900048
8.199999999999,0.0581602889627164,1.07474215932925,2.06180023413067,3.0283212372942,4.05105158804227,5.08755001849309,6.41044366333897,7.80662945608876,8.1495055792031,9.1355677791995,10.0954193491709,12.1940727141285,12.1572945352851,14.5268126919651,15.3998278763996,16.5590921804328,16.4149215107585,17.4690694396464,18.4187176479636,19.6864825036358
8.79999999999891,0.0668248934799552,1.07641492914195,2.117890233746,3.08954436028828,4.09450351947604,5.13741955798636,6.39281035135191,7.75514168926839,8.16770859334199,9.13644551307194,10.1395011835736,11.7597856347239,12.1971001556158,14.4380277656882,15.6019642580796,16.690817546808,16.4855379576316,17.4556456237816,18.4206843946111,19.7253923496091
9.39999999999882,0.145867736176334,1.10929287821793,2.1739802333615,3.15076748328259,4.14840063625442,5.18353156122921,6.4964005825323,7.78716384110029,8.18563724929459,9.12300427935582,10.4135612963642,11.8549230996631,12.3755881013478,14.4919037186727,15.8041006397601,16.822542913183,16.5086617601817,17.5072079970254,18.3953438062215,19.5878037554041
9.99999999999873,0.194280983684568,1.10783077951294,2.23007023297701,3.21199060627689,4.17875109852835,5.22310496456253,6.54934279378679,7.74229506522175,8.16872749371528,9.11420337791006,10.6523045316407,11.8889103851577,12.55407604708,14.5408437621721,16.0062370214406,16.9542682795579,16.4764338612766,17.4937666590362,18.3083855732068,19.6251365384435
10.5999999999986,0.190068458872208,1.10043049416773,2.15338015531819,3.14132707085145,4.15333537582914,5.18121789560534,6.56705229243151,7.65415159780825,8.14714389995095,9.12362340680567,10.6682159473429,12.0505729302379,12.5026939822085,14.6025972853504,16.1065924919654,16.6725617937288,16.4460601704832,17.4692701506397,18.2473657858471,19.6925888276916
11.1999999999985,0.144802055987753,1.05273848094698,2.0766900776591,3.07066353542572,4.12779438993273,5.15395910937512,6.61525766541175,7.53965398601785,8.13006335309481,9.12370543493692,10.5615428448421,12.0312388923892,12.4208262698951,14.4588075976376,16.2069479624899,16.3908553078988,16.4544343449141,17.4010537116465,18.1994440199071,19.8423779109284
11.7999999999985,0.125312164378333,1.06078095876807,2,3,4.12162135740102,5.12983163897489,6.67913439423732,7.57487541770864,8.14056593268148,9.10273852872504,10.5833438676048,12.290982836789,12.3389585575817,14.3463904725904,16.3073034330144,16.1091488220688,16.4272460797292,17.3970726653926,18.1745383714767,19.910425752626
12.3999999999984,0.163638146046867,1.08561222054282,2.10152065858951,3.10862981069399,4.14242660403942,5.14994722539196,6.66957113235125,7.694959617314,8.14770429103189,9.08909467386501,10.6662013983106,12.4636369718429,12.4325681659517,14.2100595388712,16.3515100439524,15.9538583761733,16.3982013437283,17.4390036636176,18.1691661971546,19.7742862133896
12.9999999999983,0.208989975419526,1.14439043930311,2.20304131717949,3.21725962138844,4.15432257335451,5.16866493492993,6.72694611414711,7.86047304646982,8.13838992907775,9.09176162248962,10.7719252667565,12.620790002037,12.4742445954547,14.1565902438157,16.3957166548903,15.7985679302781,16.3475152517338,17.5554348447145,18.2060794486848,19.6227641328017
13.5999999999982,0.237826693368523,1.14514405911214,2.30456197576946,3.32588943208289,4.13803866592068,5.18571744458107,6.80827698277726,7.7728019445522,8.11920070840204,9.11872678812139,10.7215490908465,12.5165646936297,12.5159210249575,14.1921477218984,16.4399232658281,15.6432774843829,16.3675159990598,17.6172623495609,18.2736527874891,19.3673842638995
14.1999999999981,0.197763833506251,1.11110957363422,2.24391107986808,3.26619373551642,4.11329558999842,5.16738831458047,6.96174292011787,7.69848007363161,8.10497609405521,9.14234329098934,10.6725883507587,12.4723976361404,12.4675490475582,14.1069580278179,16.4820881444558,16.0440505062277,16.3924378738458,17.6207671733209,18.3405622948699,19.3269944537046
14.799999999998,0.138749947303524,1.05364794637392,2.18326018396621,3.20649803894945,4.09661105587879,5.13644929245785,6.97574261831777,7.66957667941616,8.11398332616365,9.16286607303743,10.6157925207802,12.3082379368901,12.4331410342164,13.9579489280681,16.5242530230835,16.4448235280742,16.406863322461,17.5860902836012,18.338847278052,19.2610353927266
15.3999999999979,0.0856809977616478,1.03282793990881,2.12260928806433,3.14680234238246,4.10250246944753,5.11117013979934,6.85668240555805,7.73291792598532,8.10654318094478,9.19530316995976,10.6740932004753,12.3985330488368,12.3987330208747,13.6538665125431,16.5664179017111,16.8455965499207,16.413373659578,17.5641875422729,18.3242847273009,19.4182604966794
15.9999999999978,0.0621450369931217,1.04074242553167,2.12765643575282,3.12890623315004,4.10432604338485,5.13705371565621,6.60191743817805,7.66130603418502,8.09780346339009,9.22412696281855,10.6597086196118,12.2481363318609,12.3342215533367,13.6214286814665,16.5574885258952,16.662872722258,16.4207082895037,17.5599212304388,18.2922833919632,19.5465886550532
16.5999999999977,0.0686439268766041,1.0429970564721,2.13270358344154,3.11101012391777,4.09981827579113,5.16592072183611,6.30143973385633,7.39294814601523,8.07006439403974,9.25586852623175,10.4920731195993,12.223216596585,12.3055938938439,13.6841899146065,16.5485591500791,16.4801488945932,16.4255788739534,17.5312372573929,18.2528822982644,19.691366350366
17.1999999999976,0.0776255124965181,1.04126577228126,2.13775073113026,3.09311401468549,4.07849682924416,5.18931673468284,6.19032156019964,7.19734689298718,8.06726221396234,9.23564416211394,10.311357023481,11.942709129158,12.2769662343513,13.8138441581583,16.539629774263,16.2974250669284,16.3689988703891,17.457591135753,18.2093641366093,19.6635846636702
17.7999999999975,0.0935502500184403,1.02749636429594,2.11079043181418,3.1122748540308,4.06784818773019,5.17181289563922,6.22172822788856,7.10774187198736,8.06331986559547,9.2112209695516,10.1927428992684,11.8468991700809,12.3045183029981,13.9298306882449,15.9730866117517,16.3906346213358,16.3183058970302,17.3994984178903,18.1740721125015,19.5689876452994
18.3999999999975,0.0722995552059578,1.03243083398654,2.08383013249798,3.13143569337626,4.05281697400244,5.16729457582285,6.35547285192897,7.29808702497494,8.0676270423094,9.16573265131723,10.2661207102108,11.6954537069375,12.2388861505746,14.016055313796,15.4065434492382,16.4838441757442,16.279202254739,17.3224942758746,18.1501405555645,19.4715162983024
18.9999999999974,0.0669800622754158,1.02855188022432,2.05686983318178,3.15059653272172,4.05706789347596,5.16731093460584,6.43061948249766,7.45163567763242,8.08301992251103,9.17271657270646,10.2306699854828,11.7059637479275,12.1732539981508,14.1231649878665,14.8400002867246,16.5770537301526,16.2970300026163,17.3295161271063,18.1503776370521,19.4837956903803
19.5999999999973,0.0553029596327167,1.0303684452775,2.09623751104723,3.18630577981917,4.05688999117424,5.12576759407575,6.47552328323948,7.58273156139233,8.1019509056635,9.17412829682646,10.2125901645723,11.8512742931977,12.1470607449402,14.0961248225139,15.1034996246458,16.4174580892091,16.2900364642802,17.2963776325146,18.1287517761812,19.6412306985773
20.1999999999972,0.0843360576852671,1.02729430114635,2.13560518891296,3.22201502691669,4.07604089639696,5.06697929855348,6.54208595416206,7.50054776667864,8.11723783088366,9.18885171316484,10.1733478991273,12.0760374384307,12.2316006778689,14.013243080088,15.3669989625706,16.2578624482646,16.331781092146,17.326979472711,18.2138577805087,19.8305693729975
20.7999999999971,0.0969865603351246,1.04758834136444,2.1749728667787,3.25772427401422,4.07151155049187,5,6.51877131239465,7.40424927356918,8.11665515829282,9.15823791533196,10.2352063813429,12.269483317952,12.3161406107981,13.956251848743,15.6304983004953,16.09826680732,16.3482769199116,17.3490681489384,18.2776934966235,19.8898198477774
21.399999999997,0.0901431502760696,1.04874066493757,2.13903854842664,3.20564162024118,4.06903872707139,5.03358697747897,6.48380163745315,7.42084995280566,8.11375895713172,9.14821804088674,10.304116433713,12.2609596163305,12.3157111667655,13.8437393063102,15.6539656256121,16.1559833520908,16.3798593640283,17.4129788875544,18.3345416325784,19.7532566078333
21.9999999999969,0.0601166616612969,1.04697228025178,2.10310423007421,3.15355896646771,4.05364886999681,5.08463343364619,6.38729037456697,7.45482942357856,8.12531636235667,9.13925698286265,10.4080302307503,12.2414012418352,12.2742125167532,14.09562657808,15.6774329507277,16.2136998968627,16.3783183232292,17.4736812099226,18.3188451589576,19.5520887999155
22.5999999999968,0.0287135495848769,1.02168643793001,2.06716991172179,3.10147631269425,4.05951916118079,5.14419319641156,6.3657654014664,7.50205771726329,8.14545248243158,9.19933934933178,10.453031437865,12.1896341622444,12.2327138667408,14.2306439100723,15.7009002758433,16.2714164416346,16.4012823564359,17.521177025402,18.2757145358777,19.3930227472382
23.1999999999967,0.0552644302758974,1.03982205844122,2.09525978936823,3.12819144729704,4.07596211130184,5.15669229640927,6.43829798513783,7.39748972530539,8.16933426669436,9.26678371088614,10.5104595914001,12.1240476079351,12.2700073309101,14.554537744067,15.4675282658682,16.5729595737254,16.452244431591,17.5774235584592,18.2580532460502,19.336440564414
23.7999999999966,0.111788262465928,1.07713837017575,2.123349667015,3.15490658190026,4.10188433137664,5.16178004747964,6.58957509222849,7.34005842934956,8.18507824554256,9.3206446213587,10.5659048876474,11.8386804520032,12.353227085046,14.3520469145105,15.2341562558918,16.8745027058175,16.53947012346,17.5767043689963,18.3284733407516,19.3798076636401
24.3999999999965,0.158002521432104,1.1067411457845,2.15143954466178,3.18162171650348,4.12074771292307,5.16972899560249,6.78257578342052,7.30686431562095,8.18424815161598,9.30743581208331,10.6914265778131,11.5498304792103,12.4364468391822,14.2494857468174,15.0007842459153,17.1760458379096,16.6209316659868,17.5236116307512,18.4502500575827,19.5286453393523
24.9999999999965,0.133703250454442,1.08644114874022,2.11792111587372,3.16628897046644,4.10799940364924,5.15392928835358,6.6997720949453,7.33779413982137,8.17918753218349,9.24210100623713,10.6546864823088,11.4348295572218,12.4398136308656,13.8628595794912,15.5512309826112,16.8386545081129,16.6544182979981,17.4029420846476,18.5875999377003,19.7378819833833
25.5999999999964,0.0625921820734554,1.03532143954422,2.08440268708531,3.15095622442916,4.07551520392377,5.13351045488716,6.56911948686678,7.47124986575478,8.16105057655485,9.20744105543457,10.5204538583194,11.6000236108761,12.3420174571645,13.6630206805391,16.1016777193116,16.5012631783124,16.597153747826,17.3401158059391,18.6084040375824,19.8203623413286
26.1999999999963,0.017879427443218,1.02233649406854,2.05088425829689,3.13562347839188,4.03868809758665,5.10556721640397,6.36226017399669,7.53317201577474,8.14838292915601,9.215388261501,10.2800947617838,11.8023329501543,12.2442212834629,13.4022880292762,16.652124456012,16.163871848512,16.5397291314722,17.4031929324374,18.6369391049546,19.779151509598
26.7999999999962,0.0176583339206069,1.04291268297028,2.08072235662968,3.13574586358951,4.03783314458264,5.12316515645301,6.52949769508954,7.5230750347923,8.13706754339828,9.25538773674785,10.3020859381637,11.8359163902034,12.1689811254225,13.5677641940185,16.2426010968006,16.0358357947709,16.4941649163355,17.5621168269358,18.6813218197823,19.5942080203674
27.3999999999961,0.0579833447500253,1.09231157349414,2.11056045496285,3.13586824878723,4.05578605475793,5.14449904735355,6.73919415053119,7.39170112116857,8.14855581890474,9.27313127166951,10.4477253906731,11.8356000094746,12.2234990899281,13.933599062496,15.8330777375832,15.9077997410312,16.4937476861784,17.6879265820402,18.6303648758356,19.4315792365115
