Time (s),"Primary somatosensory area, barrel field (L)","Primary somatosensory area, barrel field (R)","Primary somatosensory area, lower limb (L)","Primary somatosensory area, lower limb (R)",Supplemental somatosensory area (L),Supplemental somatosensory area (R),Olfactory areas (L),Olfactory areas (R),Hippocampal formation (L),Hippocampal formation (R),Cortical subplate (L),Cortical subplate (R),Striatum (L),Striatum (R),Pallidum (L),Pallidum (R),Thalamus (L),Thalamus (R),Hypothalamus (L),Hypothalamus (R)
13.6,0.857065357614733,1.98406713083885,4.35147166597001,6.00901238131823,5.397025445118,5.86452753828746,6.88686606244982,7.4384778732079,10.2975508232732,10.8539167855427,10.3888749081676,11,12.2005896586182,13.3524035330693,15.7616469898011,15.3238520325785,18.7828192321109,18.6214668569661,20.1334482569582,20.6664577579513
14.1999999999999,0.875083564936666,1.96733027309988,4.19108909696135,5.81506932570046,5.36229441400098,5.84355902489218,6.84492818509214,7.44189243163156,10.3361492510072,10.928891313869,10.4079508349723,11.0107126479773,12.1839819833162,13.3954329434577,15.71880069427,15.3458006430011,18.8196250176349,18.6885030659854,20.2122904257506,20.7061448406333
14.7999999999998,0.893144689405744,1.95073875006756,4.03070243536377,5.62120095495955,5.3275969008758,5.82275291513322,6.80311476077703,7.44540436295033,10.3736702860696,11.0022231581265,10.4270862939335,11.021516294806,12.1675202994941,13.4385784593696,15.6760620221856,15.367814399269,18.8566320660425,18.7556988727609,20.2913016662626,20.7459825563782
15.3999999999997,0.911265547863008,1.93434951032357,3.87031007751947,5.42743653394149,5.2929460395778,5.80217284595573,6.76147455572444,7.44905182218187,10.4094743353866,11.0735482696548,10.4463046123892,11.032446597871,12.1512618130861,13.4818855760968,15.6334731451861,15.3899188284129,18.8939192410548,18.8231168147691,20.3705482282899,20.7860299298981
15.9999999999996,0.929299177147859,1.91766487754839,3.70992603786892,5.23352031578795,5.258227052906,5.78126269111924,6.72092993532046,7.45250137084314,10.448260637379,11.1420832390577,10.4668482598168,11.04319194562,12.1347065987546,13.5249567081559,15.5906655233534,15.4118908485185,18.9306045048455,18.8902103740748,20.4494511517681,20.8257711414695
16.5999999999995,0.946165232073922,1.89702636880006,3.54965333837512,5.0375722722919,5.22259619882293,5.75593429475984,6.70756576246426,7.45404022166091,10.4981471870847,11.2068806981699,10.4923952987844,11.0514616412622,12.1141796407339,13.5648691532764,15.5449299721228,15.4320905556059,18.9680412052806,18.9528578358648,20.5237544264424,20.8614143336395
17.1999999999995,0.970141589115684,1.87162652477967,3.38951471688961,4.83917746472543,5.19990014823948,5.725285364993,6.71369966020294,7.47065769818658,10.5442013100464,11.2633523689004,10.5044418558423,11.060886740446,12.0888698307857,13.600977845412,15.4956685506799,15.4501560084718,19.0136751467661,19.0100647931679,20.5851573986557,20.8960167960107
17.7999999999994,0.965526157197955,1.85694104366721,3.22907438162913,4.64628857444949,5.15703325367653,5.70660915349388,6.71211427629511,7.49295428651167,10.5937146700028,11.2843301914332,10.5288601773077,11.0806018997741,12.0706709619842,13.6456460670835,15.4543413432466,15.4730241423001,19.0572457798277,19.0716634880783,20.6428287234481,20.9271629793763
18.3999999999993,0.955207704161921,1.85234404063193,3.06871100803948,4.45199522528142,5.11513427133501,5.68897963954675,6.71221610939465,7.51536738906392,10.6417296880015,11.3098719820177,10.5417436805342,11.0942619372991,12.048810122835,13.6881309091771,15.4109902628,15.4946671999734,19.1088140928096,19.1600814118784,20.6932896739422,20.9639924169176
18.9999999999992,0.948626977529781,1.85122260550165,2.90761612986616,4.25807534505183,5.06326837125672,5.66583076762089,6.71998951932276,7.54285713292738,10.6903108668094,11.337537259289,10.5475056819012,11.1336858019811,12.0251434889414,13.720857014816,15.3627616298344,15.516636025737,19.1562943307666,19.2332208671708,20.7370022200172,21.0111078722623
19.5999999999991,0.952348016546422,1.89557049593046,2.80273673410852,4.05789186469445,5.02278515137689,5.6419133864467,6.72124636507083,7.57599526281736,10.7160544092307,11.3403038548792,10.5673750526252,11.1882586174862,12,13.7457754694467,15.3278902163105,15.5404935028067,19.1855555058011,19.2934970580035,20.7568946976568,21.0387067194848
20.199999999999,0.954488987292213,1.92784808048175,2.72164191078408,3.92585938526627,4.97914904615777,5.632473676787,6.72550274066615,7.59752567835158,10.7187723485294,11.3116113455193,10.5840470272871,11.236743087846,12.0132728874761,13.7517848184057,15.3098413283206,15.5689012797684,19.1883896919181,19.3456547919229,20.7573573317281,21.046550643514
20.7999999999989,0.954411901101027,1.9640070203291,2.64889795648669,3.79760531927053,4.94571949818983,5.63978841036832,6.73022087222757,7.60808148813759,10.7127593505824,11.2710330994412,10.5937576001176,11.289411003507,12.0355777323501,13.7388276101489,15.3035297648382,15.598813960506,19.182221837023,19.3911705228702,20.7561220060313,21.0671732844888
21.3999999999988,0.959293857321187,2.01695927059179,2.57243073214353,3.66173488238164,4.90696477026388,5.63334314597242,6.74335408943668,7.61025564436269,10.7262318647161,11.2566457096532,10.6080762797193,11.3439090044033,12.0375754159382,13.717635849678,15.3042509978968,15.5804685500669,19.1993097491645,19.4551276483096,20.7628432627671,21.1017313740604
21.9999999999987,0.962966931166371,2.06867231481717,2.49182990392456,3.53317179426093,4.87286447568858,5.63858837087771,6.75564452924685,7.61155970554747,10.7349421001695,11.2359380046425,10.6201480998278,11.3937035719377,12.0489945812567,13.6877713458669,15.3063460774272,15.571968467552,19.2109305754905,19.5146541087106,20.7695568876596,21.123571263179
22.5999999999986,0.96104002227619,2.12710354805923,2.44227492864353,3.44491526037843,4.83557543193291,5.64758111480043,6.75711137466318,7.62139112814972,10.7216440667824,11.1857384117883,10.6445364891985,11.4378906516587,12.0784869337851,13.6610741686144,15.3034164749282,15.5807201709441,19.1976131558269,19.5582938608645,20.7677943858222,21.126219310197
23.1999999999985,0.962425332558579,2.22254600803998,2.45363889951225,3.42655149926888,4.78896243714791,5.6704590721923,6.75245926234983,7.62852854848895,10.6741641582607,11.0928661884624,10.6674673959234,11.4949813765448,12.1095065383512,13.6407596094872,15.3132614651449,15.5854913036869,19.1498465530034,19.5854724311306,20.730116793946,21.1092903037162
23.7999999999985,0.962765360374063,2.32766666493452,2.46469258312934,3.41116868738974,4.74425537041088,5.69570089956746,6.7460704545829,7.63409900570713,10.6331431518677,11.0079885089252,10.6698129941493,11.5428908987876,12.1438582519771,13.6155137347085,15.3246639677282,15.5902578212343,19.1127528857643,19.6121218676891,20.6930403983229,21.1037323306756
24.3999999999984,0.930175186976613,2.37181253419797,2.47520942545939,3.40558259004564,4.69189712745925,5.7349104300661,6.75285068373679,7.6407635228961,10.6109993121989,10.9373539825067,10.6748367277163,11.5852420760072,12.1880715064162,13.6128747437779,15.345835150212,15.6035697803327,19.0784910039212,19.6046928669025,20.6766949535688,21.1015653326199
