Matrix;Primary somatosensory area, barrel field (L);Primary somatosensory area, barrel field (R);Primary somatosensory area, lower limb (L);Primary somatosensory area, lower limb (R);Supplemental somatosensory area (L);Supplemental somatosensory area (R);Olfactory areas (L);Olfactory areas (R);Hippocampal formation (L);Hippocampal formation (R);Cortical subplate (L);Cortical subplate (R);Striatum (L);Striatum (R);Pallidum (L);Pallidum (R);Thalamus (L);Thalamus (R);Hypothalamus (L);Hypothalamus (R)
Primary somatosensory area, barrel field (L);1;0.182256558218177;0.424126941414624;-0.187800814568206;0.0348330979533381;0.0490049130494705;-0.292511722657694;0.0869015411588247;0.220297029713414;0.0414810375103248;-0.0636854848176328;0.133551516423682;-0.0954143757265194;-0.121995537455503;;;0.206496538903847;0.0887794699243787;0.138842191700391;-0.0670608924210382
Primary somatosensory area, barrel field (R);0.182256558218177;1;0.238799575566155;0.205408513923325;0.416842952404284;0.916156775162646;0.472467091437184;0.92476233398139;0.821742018075649;0.859882416420667;0.157096929632459;0.938328556542545;0.00986263418433862;0.271658844742954;;;0.906267666964698;0.864127986216937;0.362182601512954;0.400098829600121
Primary somatosensory area, lower limb (L);0.424126941414624;0.238799575566155;1;-0.023748352928713;0.0995340180214899;0.129154766528242;0.0713249119891553;0.241989610270728;0.27473018754017;0.226835048341753;0.129199086103237;0.223368985108509;-0.0406319966030023;0.116090412077712;;;0.240473055754971;0.204947547000599;0.205378692212088;0.0507638641729302
Primary somatosensory area, lower limb (R);-0.187800814568206;0.205408513923325;-0.023748352928713;1;0.0491608435007484;0.185300052066775;0.35069406560051;0.272004289009577;0.0551884896803069;0.243044251245301;0.31084814877516;0.227666713346544;-0.110645117814453;0.0978927264000879;;;0.155297332435669;0.17554507724886;-0.0332022501260891;0.213206943115303
Supplemental somatosensory area (L);0.0348330979533381;0.416842952404284;0.0995340180214899;0.0491608435007484;1;0.436072420245781;0.20363716069071;0.435556263722221;0.320716325334224;0.404869755003456;0.191742210011396;0.427260490393961;0.0972396299190216;0.143139830482441;;;0.415855034832808;0.444088850730181;0.311955920975951;0.313969445007181
Supplemental somatosensory area (R);0.0490049130494705;0.916156775162646;0.129154766528242;0.185300052066775;0.436072420245781;1;0.511117775135182;0.857629440398827;0.741912856943498;0.832054115012582;0.122342340029123;0.865681716407904;-0.0246293820091017;0.259961249090321;;;0.860153157762644;0.847597144910722;0.332549254255305;0.413589351901032
Olfactory areas (L);-0.292511722657694;0.472467091437184;0.0713249119891553;0.35069406560051;0.20363716069071;0.511117775135182;1;0.587818078710385;0.426753698904371;0.611611644098644;0.323172254171997;0.52049894270922;-0.0525341408519198;0.224797786632585;;;0.532027278957863;0.525045808024395;0.19755782015756;0.391495760285679
Olfactory areas (R);0.0869015411588247;0.92476233398139;0.241989610270728;0.272004289009577;0.435556263722221;0.857629440398827;0.587818078710385;1;0.798898541236595;0.917713437262874;0.217524099577583;0.936540548611137;0.0982663509699123;0.276153912649259;;;0.900876775324279;0.858045215306808;0.425766053264512;0.485846216985808
Hippocampal formation (L);0.220297029713414;0.821742018075649;0.27473018754017;0.0551884896803069;0.320716325334224;0.741912856943498;0.426753698904371;0.798898541236595;1;0.823834254417317;0.110376218701857;0.838499723566036;-0.0460939963450977;0.169476084486702;;;0.780386875847213;0.803849042495291;0.346648589810138;0.426807394066071
Hippocampal formation (R);0.0414810375103248;0.859882416420667;0.226835048341753;0.243044251245301;0.404869755003456;0.832054115012582;0.611611644098644;0.917713437262874;0.823834254417317;0.999999999999999;0.243448492580013;0.887901517301843;0.0646062666413165;0.265641503231145;;;0.875225248607302;0.888334381544578;0.421914500706975;0.54267036968303
Cortical subplate (L);-0.0636854848176328;0.157096929632459;0.129199086103237;0.31084814877516;0.191742210011396;0.122342340029123;0.323172254171997;0.217524099577583;0.110376218701857;0.243448492580013;1;0.217050868926825;0.130037184837513;0.163319227196035;;;0.138521400494524;0.175900283746367;0.122650500350058;0.192775581420204
Cortical subplate (R);0.133551516423682;0.938328556542545;0.223368985108509;0.227666713346544;0.427260490393961;0.865681716407904;0.52049894270922;0.936540548611137;0.838499723566036;0.887901517301843;0.217050868926825;1;0.0982186562387263;0.266618228825967;;;0.886748452224698;0.827251498580116;0.398431917818696;0.443097941227923
Striatum (L);-0.0954143757265194;0.00986263418433862;-0.0406319966030023;-0.110645117814453;0.0972396299190216;-0.0246293820091017;-0.0525341408519198;0.0982663509699123;-0.0460939963450977;0.0646062666413165;0.130037184837513;0.0982186562387263;1;0.0826194896418632;;;0.0234342775617195;0.0236753158812129;0.0756620374671867;0.0614014868328514
Striatum (R);-0.121995537455503;0.271658844742954;0.116090412077712;0.0978927264000879;0.143139830482441;0.259961249090321;0.224797786632585;0.276153912649259;0.169476084486702;0.265641503231145;0.163319227196035;0.266618228825967;0.0826194896418632;1;;;0.212183224025774;0.283226597801882;0.213317348221115;0.226663183333447
Pallidum (L);;;;;;;;;;;;;;;;;;;;
Pallidum (R);;;;;;;;;;;;;;;;;;;;
Thalamus (L);0.206496538903847;0.906267666964698;0.240473055754971;0.155297332435669;0.415855034832808;0.860153157762644;0.532027278957863;0.900876775324279;0.780386875847213;0.875225248607302;0.138521400494524;0.886748452224698;0.0234342775617195;0.212183224025774;;;1;0.840521659685643;0.387560142574136;0.463412975128463
Thalamus (R);0.0887794699243787;0.864127986216937;0.204947547000599;0.17554507724886;0.444088850730181;0.847597144910722;0.525045808024395;0.858045215306808;0.803849042495291;0.888334381544578;0.175900283746367;0.827251498580116;0.0236753158812129;0.283226597801882;;;0.840521659685643;0.999999999999999;0.394847082712074;0.54910818204499
Hypothalamus (L);0.138842191700391;0.362182601512954;0.205378692212088;-0.0332022501260891;0.311955920975951;0.332549254255305;0.19755782015756;0.425766053264512;0.346648589810138;0.421914500706975;0.122650500350058;0.398431917818696;0.0756620374671867;0.213317348221115;;;0.387560142574136;0.394847082712074;1;0.271086686271785
Hypothalamus (R);-0.0670608924210382;0.400098829600121;0.0507638641729302;0.213206943115303;0.313969445007181;0.413589351901032;0.391495760285679;0.485846216985808;0.426807394066071;0.54267036968303;0.192775581420204;0.443097941227923;0.0614014868328514;0.226663183333447;;;0.463412975128463;0.54910818204499;0.271086686271785;1
