Matrix;Primary somatosensory area, barrel field (L);Primary somatosensory area, barrel field (R);Primary somatosensory area, lower limb (L);Primary somatosensory area, lower limb (R);Supplemental somatosensory area (L);Supplemental somatosensory area (R);Olfactory areas (L);Olfactory areas (R);Hippocampal formation (L);Hippocampal formation (R);Cortical subplate (L);Cortical subplate (R);Striatum (L);Striatum (R);Pallidum (L);Pallidum (R);Thalamus (L);Thalamus (R);Hypothalamus (L);Hypothalamus (R)
Primary somatosensory area, barrel field (L);1;0.960606297627971;;;0.971458593103445;0.822244746899887;0.496642962160515;0.381563626247757;-0.0409017205567432;-0.0730344836560862;0.690725109029269;0.556864828231452;0.862803413013275;;;;-0.707950279351779;0.067667162931686;0.595758351341959;0.199535130592763
Primary somatosensory area, barrel field (R);0.960606297627971;1;;;0.922900813935133;0.883128276334568;0.51618454759372;0.353605932506393;-0.0449470062542289;-0.165834400882624;0.71012967471218;0.548526202454412;0.822172924703816;;;;-0.732419966869392;-0.0187844944481467;0.585694794712871;0.123821195748675
Primary somatosensory area, lower limb (L);;;;;;;;;;;;;;;;;;;;
Primary somatosensory area, lower limb (R);;;;;;;;;;;;;;;;;;;;
Supplemental somatosensory area (L);0.971458593103445;0.922900813935133;;;1;0.804701261490457;0.557383024512868;0.454801121018604;-0.0886772167621624;0.00290787766441602;0.726169064176599;0.590725670299724;0.819497768112315;;;;-0.652961208777984;0.130114456067857;0.608992077447346;0.223249228697245
Supplemental somatosensory area (R);0.822244746899887;0.883128276334568;;;0.804701261490457;1;0.612726547686502;0.44074662094943;-0.0741788852113792;-0.0516139433809407;0.730146211466666;0.590284919385981;0.625071222567164;;;;-0.557957921342943;0.0872983786161527;0.665183004408215;0.225005702824289
Olfactory areas (L);0.496642962160515;0.51618454759372;;;0.557383024512868;0.612726547686502;1;0.679168162016692;-0.139037068037345;0.182367648237232;0.840159413673016;0.733625105170908;0.389724714262307;;;;-0.164658998678938;0.214485233674162;0.510222307430467;0.192862918536611
Olfactory areas (R);0.381563626247757;0.353605932506393;;;0.454801121018604;0.44074662094943;0.679168162016692;0.999999999999999;-0.0927572837075769;0.20207515612752;0.654210744468673;0.632442784395353;0.296423513592187;;;;-0.0622307132947803;0.234051105828714;0.45303626581835;0.300955707440009
Hippocampal formation (L);-0.0409017205567432;-0.0449470062542289;;;-0.0886772167621624;-0.0741788852113792;-0.139037068037345;-0.0927572837075769;1;0.0668397031684842;-0.113791340818662;-0.0261716021213923;0.00187704796034975;;;;0.244291089229806;0.153697094536842;0.182674327382854;0.20965948295053
Hippocampal formation (R);-0.0730344836560862;-0.165834400882624;;;0.00290787766441602;-0.0516139433809407;0.182367648237232;0.20207515612752;0.0668397031684842;1;0.0354197559345293;0.130329765041369;-0.0743258172180679;;;;0.464997938168878;0.680276387224459;0.28175138114052;0.448536643782931
Cortical subplate (L);0.690725109029269;0.71012967471218;;;0.726169064176599;0.730146211466666;0.840159413673016;0.654210744468673;-0.113791340818662;0.0354197559345293;1;0.779110201165936;0.612174769160523;;;;-0.36498331756776;0.185516791151889;0.573346493909612;0.257033095428742
Cortical subplate (R);0.556864828231452;0.548526202454412;;;0.590725670299724;0.590284919385981;0.733625105170908;0.632442784395353;-0.0261716021213923;0.130329765041369;0.779110201165936;1;0.469814196494813;;;;-0.246552509813823;0.220553256538195;0.487114783474549;0.229320987192133
Striatum (L);0.862803413013275;0.822172924703816;;;0.819497768112315;0.625071222567164;0.389724714262307;0.296423513592187;0.00187704796034975;-0.0743258172180679;0.612174769160523;0.469814196494813;1;;;;-0.627452015751265;0.0233926758905253;0.444368546294889;0.189589990768673
Striatum (R);;;;;;;;;;;;;;;;;;;;
Pallidum (L);;;;;;;;;;;;;;;;;;;;
Pallidum (R);;;;;;;;;;;;;;;;;;;;
Thalamus (L);-0.707950279351779;-0.732419966869392;;;-0.652961208777984;-0.557957921342943;-0.164658998678938;-0.0622307132947803;0.244291089229806;0.464997938168878;-0.36498331756776;-0.246552509813823;-0.627452015751265;;;;1;0.436945375510056;-0.107289025538783;0.225791481900521
Thalamus (R);0.067667162931686;-0.0187844944481467;;;0.130114456067857;0.0872983786161527;0.214485233674162;0.234051105828714;0.153697094536842;0.680276387224459;0.185516791151889;0.220553256538195;0.0233926758905253;;;;0.436945375510056;1;0.450520656780035;0.548841660713549
Hypothalamus (L);0.595758351341959;0.585694794712871;;;0.608992077447346;0.665183004408215;0.510222307430467;0.45303626581835;0.182674327382854;0.28175138114052;0.573346493909612;0.487114783474549;0.444368546294889;;;;-0.107289025538783;0.450520656780035;1;0.530588405887498
Hypothalamus (R);0.199535130592763;0.123821195748675;;;0.223249228697245;0.225005702824289;0.192862918536611;0.300955707440009;0.20965948295053;0.448536643782931;0.257033095428742;0.229320987192133;0.189589990768673;;;;0.225791481900521;0.548841660713549;0.530588405887498;1
